device,corner,temp_c,vin_v,l_um,w_mm,metric,vdrop_v,vgs_v,id_a,rds_ohm,rdsw_ohm_mm
nfet_06v0,sf,27,2.10,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0321728,9.32464,18.6493
nfet_06v0,sf,27,2.97,0.60u,1,id_at_drop100mV,0.1,0.1,-2.88E-11,-3.47222E+09,-3.47222E+09
nfet_06v0,sf,27,2.97,0.60u,1,id_at_drop200mV,0.2,0.2,-2.78E-11,-7.19424E+09,-7.19424E+09
nfet_06v0,sf,27,2.97,0.60u,1,id_at_drop300mV,0.3,0.3,-2.68E-11,-1.1194E+10,-1.1194E+10
nfet_06v0,sf,27,2.97,0.60u,2,id_at_drop100mV,0.1,0.1,-5.76E-11,-1.73611E+09,-3.47222E+09
nfet_06v0,sf,27,2.97,0.60u,2,id_at_drop200mV,0.2,0.2,-5.56E-11,-3.59712E+09,-7.19424E+09
nfet_06v0,sf,27,2.97,0.60u,2,id_at_drop300mV,0.3,0.3,-5.36E-11,-5.59702E+09,-1.1194E+10
nfet_06v0,sf,27,2.97,0.60u,4,id_at_drop100mV,0.1,0.1,-1.152E-10,-8.68056E+08,-3.47222E+09
nfet_06v0,sf,27,2.97,0.60u,4,id_at_drop200mV,0.2,0.2,-1.112E-10,-1.79856E+09,-7.19424E+09
nfet_06v0,sf,27,2.97,0.60u,4,id_at_drop300mV,0.3,0.3,-1.072E-10,-2.79851E+09,-1.1194E+10
nfet_06v0,sf,27,2.97,0.80u,1,id_at_drop100mV,0.1,0.1,-2.88E-11,-3.47222E+09,-3.47222E+09
nfet_06v0,sf,27,2.97,0.80u,1,id_at_drop200mV,0.2,0.2,-2.78E-11,-7.19424E+09,-7.19424E+09
nfet_06v0,sf,27,2.97,0.80u,1,id_at_drop300mV,0.3,0.3,-2.68E-11,-1.1194E+10,-1.1194E+10
nfet_06v0,sf,27,2.97,0.80u,2,id_at_drop100mV,0.1,0.1,-5.76E-11,-1.73611E+09,-3.47222E+09
nfet_06v0,sf,27,2.97,0.80u,2,id_at_drop200mV,0.2,0.2,-5.56E-11,-3.59712E+09,-7.19424E+09
nfet_06v0,sf,27,2.97,0.80u,2,id_at_drop300mV,0.3,0.3,-5.36E-11,-5.59701E+09,-1.1194E+10
nfet_06v0,sf,27,2.97,0.80u,4,id_at_drop100mV,0.1,0.1,-1.152E-10,-8.68056E+08,-3.47222E+09
nfet_06v0,sf,27,2.97,0.80u,4,id_at_drop200mV,0.2,0.2,-1.112E-10,-1.79856E+09,-7.19424E+09
nfet_06v0,sf,27,2.97,0.80u,4,id_at_drop300mV,0.3,0.3,-1.072E-10,-2.79851E+09,-1.1194E+10
nfet_06v0,sf,27,2.97,1.20u,1,id_at_drop100mV,0.1,0.1,-2.88E-11,-3.47222E+09,-3.47222E+09
nfet_06v0,sf,27,2.97,1.20u,1,id_at_drop200mV,0.2,0.2,-2.78E-11,-7.19424E+09,-7.19424E+09
nfet_06v0,sf,27,2.97,1.20u,1,id_at_drop300mV,0.3,0.3,-2.68E-11,-1.1194E+10,-1.1194E+10
nfet_06v0,sf,27,2.97,1.20u,2,id_at_drop100mV,0.1,0.1,-5.76E-11,-1.73611E+09,-3.47222E+09
nfet_06v0,sf,27,2.97,1.20u,2,id_at_drop200mV,0.2,0.2,-5.56E-11,-3.59712E+09,-7.19424E+09
nfet_06v0,sf,27,2.97,1.20u,2,id_at_drop300mV,0.3,0.3,-5.36E-11,-5.59701E+09,-1.1194E+10
nfet_06v0,sf,27,2.97,1.20u,4,id_at_drop100mV,0.1,0.1,-1.152E-10,-8.68056E+08,-3.47222E+09
nfet_06v0,sf,27,2.97,1.20u,4,id_at_drop200mV,0.2,0.2,-1.112E-10,-1.79856E+09,-7.19424E+09
nfet_06v0,sf,27,2.97,1.20u,4,id_at_drop300mV,0.3,0.3,-1.072E-10,-2.79851E+09,-1.1194E+10
nfet_06v0,sf,27,2.97,0.60u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-4.90121E-11,-6.12094E+09,-1.22419E+10
nfet_06v0,sf,27,2.97,0.60u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,1.26915E-05,23637.8,47275.6
nfet_06v0,sf,27,2.97,0.60u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0179412,16.7213,33.4426
nfet_06v0,sf,27,2.97,0.60u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0614101,4.88519,9.77037
nfet_06v0,sf,27,2.97,0.80u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-5.35342E-11,-5.6039E+09,-1.12078E+10
nfet_06v0,sf,27,2.97,0.80u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,2.5831E-07,1.16139E+06,2.32279E+06
nfet_06v0,sf,27,2.97,0.80u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00664687,45.1341,90.2681
nfet_06v0,sf,27,2.97,0.80u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0384413,7.8041,15.6082
nfet_06v0,sf,27,2.97,1.20u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-5.35951E-11,-5.59753E+09,-1.11951E+10
nfet_06v0,sf,27,2.97,1.20u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,2.20728E-08,1.35914E+07,2.71828E+07
nfet_06v0,sf,27,2.97,1.20u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00249754,120.118,240.237
nfet_06v0,sf,27,2.97,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0229581,13.0673,26.1345
nfet_06v0,sf,27,3.30,0.60u,1,id_at_drop100mV,0.1,0.1,-3.21E-11,-3.11526E+09,-3.11526E+09
nfet_06v0,sf,27,3.30,0.60u,1,id_at_drop200mV,0.2,0.2,-3.11E-11,-6.43087E+09,-6.43087E+09
nfet_06v0,sf,27,3.30,0.60u,1,id_at_drop300mV,0.3,0.3,-3.01E-11,-9.96678E+09,-9.96678E+09
nfet_06v0,sf,27,3.30,0.60u,2,id_at_drop100mV,0.1,0.1,-6.42E-11,-1.55763E+09,-3.11526E+09
nfet_06v0,sf,27,3.30,0.60u,2,id_at_drop200mV,0.2,0.2,-6.22E-11,-3.21543E+09,-6.43087E+09
nfet_06v0,sf,27,3.30,0.60u,2,id_at_drop300mV,0.3,0.3,-6.02E-11,-4.98339E+09,-9.96678E+09
nfet_06v0,sf,27,3.30,0.60u,4,id_at_drop100mV,0.1,0.1,-1.284E-10,-7.78816E+08,-3.11526E+09
nfet_06v0,sf,27,3.30,0.60u,4,id_at_drop200mV,0.2,0.2,-1.244E-10,-1.60772E+09,-6.43087E+09
nfet_06v0,sf,27,3.30,0.60u,4,id_at_drop300mV,0.3,0.3,-1.204E-10,-2.49169E+09,-9.96678E+09
nfet_06v0,sf,27,3.30,0.80u,1,id_at_drop100mV,0.1,0.1,-3.21E-11,-3.11526E+09,-3.11526E+09
nfet_06v0,sf,27,3.30,0.80u,1,id_at_drop200mV,0.2,0.2,-3.11E-11,-6.43087E+09,-6.43087E+09
nfet_06v0,sf,27,3.30,0.80u,1,id_at_drop300mV,0.3,0.3,-3.01E-11,-9.96678E+09,-9.96678E+09
nfet_06v0,sf,27,3.30,0.80u,2,id_at_drop100mV,0.1,0.1,-6.42E-11,-1.55763E+09,-3.11526E+09
nfet_06v0,sf,27,3.30,0.80u,2,id_at_drop200mV,0.2,0.2,-6.22E-11,-3.21543E+09,-6.43087E+09
nfet_06v0,sf,27,3.30,0.80u,2,id_at_drop300mV,0.3,0.3,-6.02E-11,-4.98339E+09,-9.96678E+09
nfet_06v0,sf,27,3.30,0.80u,4,id_at_drop100mV,0.1,0.1,-1.284E-10,-7.78816E+08,-3.11526E+09
nfet_06v0,sf,27,3.30,0.80u,4,id_at_drop200mV,0.2,0.2,-1.244E-10,-1.60772E+09,-6.43087E+09
nfet_06v0,sf,27,3.30,0.80u,4,id_at_drop300mV,0.3,0.3,-1.204E-10,-2.49169E+09,-9.96678E+09
nfet_06v0,sf,27,3.30,1.20u,1,id_at_drop100mV,0.1,0.1,-3.21E-11,-3.11526E+09,-3.11526E+09
nfet_06v0,sf,27,3.30,1.20u,1,id_at_drop200mV,0.2,0.2,-3.11E-11,-6.43087E+09,-6.43087E+09
nfet_06v0,sf,27,3.30,1.20u,1,id_at_drop300mV,0.3,0.3,-3.01E-11,-9.96678E+09,-9.96678E+09
nfet_06v0,sf,27,3.30,1.20u,2,id_at_drop100mV,0.1,0.1,-6.42E-11,-1.55763E+09,-3.11526E+09
nfet_06v0,sf,27,3.30,1.20u,2,id_at_drop200mV,0.2,0.2,-6.22E-11,-3.21543E+09,-6.43087E+09
nfet_06v0,sf,27,3.30,1.20u,2,id_at_drop300mV,0.3,0.3,-6.02E-11,-4.98339E+09,-9.96678E+09
nfet_06v0,sf,27,3.30,1.20u,4,id_at_drop100mV,0.1,0.1,-1.284E-10,-7.78816E+08,-3.11526E+09
nfet_06v0,sf,27,3.30,1.20u,4,id_at_drop200mV,0.2,0.2,-1.244E-10,-1.60772E+09,-6.43087E+09
nfet_06v0,sf,27,3.30,1.20u,4,id_at_drop300mV,0.3,0.3,-1.204E-10,-2.49169E+09,-9.96678E+09
nfet_06v0,sf,27,3.30,0.60u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-5.92334E-11,-5.06471E+09,-1.01294E+10
nfet_06v0,sf,27,3.30,0.60u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,3.28615E-06,91292.1,182584
nfet_06v0,sf,27,3.30,0.60u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0141519,21.1986,42.3973
nfet_06v0,sf,27,3.30,0.60u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0575012,5.21728,10.4346
nfet_06v0,sf,27,3.30,0.80u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-6.01916E-11,-4.98409E+09,-9.96818E+09
nfet_06v0,sf,27,3.30,0.80u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,3.82005E-08,7.85329E+06,1.57066E+07
nfet_06v0,sf,27,3.30,0.80u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00393368,76.2645,152.529
nfet_06v0,sf,27,3.30,0.80u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0344474,8.70892,17.4178
nfet_06v0,sf,27,3.30,1.20u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-6.01996E-11,-4.98343E+09,-9.96685E+09
nfet_06v0,sf,27,3.30,1.20u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,2.22813E-09,1.34642E+08,2.69284E+08
nfet_06v0,sf,27,3.30,1.20u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00104958,285.829,571.658
nfet_06v0,sf,27,3.30,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0197957,15.1548,30.3097
nfet_06v0,sf,27,3.63,0.60u,1,id_at_drop100mV,0.1,0.1,-3.54E-11,-2.82486E+09,-2.82486E+09
nfet_06v0,sf,27,3.63,0.60u,1,id_at_drop200mV,0.2,0.2,-3.44E-11,-5.81395E+09,-5.81395E+09
nfet_06v0,sf,27,3.63,0.60u,1,id_at_drop300mV,0.3,0.3,-3.34E-11,-8.98204E+09,-8.98204E+09
nfet_06v0,sf,27,3.63,0.60u,2,id_at_drop100mV,0.1,0.1,-7.08E-11,-1.41243E+09,-2.82486E+09
nfet_06v0,sf,27,3.63,0.60u,2,id_at_drop200mV,0.2,0.2,-6.88E-11,-2.90698E+09,-5.81395E+09
nfet_06v0,sf,27,3.63,0.60u,2,id_at_drop300mV,0.3,0.3,-6.68E-11,-4.49102E+09,-8.98204E+09
nfet_06v0,sf,27,3.63,0.60u,4,id_at_drop100mV,0.1,0.1,-1.416E-10,-7.06215E+08,-2.82486E+09
nfet_06v0,sf,27,3.63,0.60u,4,id_at_drop200mV,0.2,0.2,-1.376E-10,-1.45349E+09,-5.81395E+09
nfet_06v0,sf,27,3.63,0.60u,4,id_at_drop300mV,0.3,0.3,-1.336E-10,-2.24551E+09,-8.98204E+09
nfet_06v0,sf,27,3.63,0.80u,1,id_at_drop100mV,0.1,0.1,-3.54E-11,-2.82486E+09,-2.82486E+09
nfet_06v0,sf,27,3.63,0.80u,1,id_at_drop200mV,0.2,0.2,-3.44E-11,-5.81395E+09,-5.81395E+09
nfet_06v0,sf,27,3.63,0.80u,1,id_at_drop300mV,0.3,0.3,-3.34E-11,-8.98204E+09,-8.98204E+09
nfet_06v0,sf,27,3.63,0.80u,2,id_at_drop100mV,0.1,0.1,-7.08E-11,-1.41243E+09,-2.82486E+09
nfet_06v0,sf,27,3.63,0.80u,2,id_at_drop200mV,0.2,0.2,-6.88E-11,-2.90698E+09,-5.81395E+09
nfet_06v0,sf,27,3.63,0.80u,2,id_at_drop300mV,0.3,0.3,-6.68E-11,-4.49102E+09,-8.98204E+09
nfet_06v0,sf,27,3.63,0.80u,4,id_at_drop100mV,0.1,0.1,-1.416E-10,-7.06215E+08,-2.82486E+09
nfet_06v0,sf,27,3.63,0.80u,4,id_at_drop200mV,0.2,0.2,-1.376E-10,-1.45349E+09,-5.81395E+09
nfet_06v0,sf,27,3.63,0.80u,4,id_at_drop300mV,0.3,0.3,-1.336E-10,-2.24551E+09,-8.98204E+09
nfet_06v0,sf,27,3.63,1.20u,1,id_at_drop100mV,0.1,0.1,-3.54E-11,-2.82486E+09,-2.82486E+09
nfet_06v0,sf,27,3.63,1.20u,1,id_at_drop200mV,0.2,0.2,-3.44E-11,-5.81395E+09,-5.81395E+09
nfet_06v0,sf,27,3.63,1.20u,1,id_at_drop300mV,0.3,0.3,-3.34E-11,-8.98204E+09,-8.98204E+09
nfet_06v0,sf,27,3.63,1.20u,2,id_at_drop100mV,0.1,0.1,-7.08E-11,-1.41243E+09,-2.82486E+09
nfet_06v0,sf,27,3.63,1.20u,2,id_at_drop200mV,0.2,0.2,-6.88E-11,-2.90698E+09,-5.81395E+09
nfet_06v0,sf,27,3.63,1.20u,2,id_at_drop300mV,0.3,0.3,-6.68E-11,-4.49102E+09,-8.98204E+09
nfet_06v0,sf,27,3.63,1.20u,4,id_at_drop100mV,0.1,0.1,-1.416E-10,-7.06215E+08,-2.82486E+09
nfet_06v0,sf,27,3.63,1.20u,4,id_at_drop200mV,0.2,0.2,-1.376E-10,-1.45349E+09,-5.81395E+09
nfet_06v0,sf,27,3.63,1.20u,4,id_at_drop300mV,0.3,0.3,-1.336E-10,-2.24551E+09,-8.98204E+09
nfet_06v0,sf,27,3.63,0.60u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-6.65664E-11,-4.50677E+09,-9.01355E+09
nfet_06v0,sf,27,3.63,0.60u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,9.09762E-07,329757,659513
nfet_06v0,sf,27,3.63,0.60u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.0109701,27.347,54.694
nfet_06v0,sf,27,3.63,0.60u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0539171,5.5641,11.1282
nfet_06v0,sf,27,3.63,0.80u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-6.67988E-11,-4.4911E+09,-8.9822E+09
nfet_06v0,sf,27,3.63,0.80u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,6.11915E-09,4.90264E+07,9.80529E+07
nfet_06v0,sf,27,3.63,0.80u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00204486,146.71,293.419
nfet_06v0,sf,27,3.63,0.80u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0306734,9.78047,19.5609
nfet_06v0,sf,27,3.63,1.20u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-6.68E-11,-4.49102E+09,-8.98204E+09
nfet_06v0,sf,27,3.63,1.20u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,1.90141E-10,1.57778E+09,3.15556E+09
nfet_06v0,sf,27,3.63,1.20u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.000333203,900.352,1800.7
nfet_06v0,sf,27,3.63,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0167824,17.8759,35.7518
nfet_06v0,sf,27,4.50,0.60u,1,id_at_drop100mV,0.1,0.1,-4.41E-11,-2.26757E+09,-2.26757E+09
nfet_06v0,sf,27,4.50,0.60u,1,id_at_drop200mV,0.2,0.2,-4.31E-11,-4.64037E+09,-4.64037E+09
nfet_06v0,sf,27,4.50,0.60u,1,id_at_drop300mV,0.3,0.3,-4.21E-11,-7.12589E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,0.60u,2,id_at_drop100mV,0.1,0.1,-8.82E-11,-1.13379E+09,-2.26757E+09
nfet_06v0,sf,27,4.50,0.60u,2,id_at_drop200mV,0.2,0.2,-8.62E-11,-2.32019E+09,-4.64037E+09
nfet_06v0,sf,27,4.50,0.60u,2,id_at_drop300mV,0.3,0.3,-8.42E-11,-3.56295E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,0.60u,4,id_at_drop100mV,0.1,0.1,-1.764E-10,-5.66893E+08,-2.26757E+09
nfet_06v0,sf,27,4.50,0.60u,4,id_at_drop200mV,0.2,0.2,-1.724E-10,-1.16009E+09,-4.64037E+09
nfet_06v0,sf,27,4.50,0.60u,4,id_at_drop300mV,0.3,0.3,-1.684E-10,-1.78147E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,0.80u,1,id_at_drop100mV,0.1,0.1,-4.41E-11,-2.26757E+09,-2.26757E+09
nfet_06v0,sf,27,4.50,0.80u,1,id_at_drop200mV,0.2,0.2,-4.31E-11,-4.64037E+09,-4.64037E+09
nfet_06v0,sf,27,4.50,0.80u,1,id_at_drop300mV,0.3,0.3,-4.21E-11,-7.12589E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,0.80u,2,id_at_drop100mV,0.1,0.1,-8.82E-11,-1.13379E+09,-2.26757E+09
nfet_06v0,sf,27,4.50,0.80u,2,id_at_drop200mV,0.2,0.2,-8.62E-11,-2.32019E+09,-4.64037E+09
nfet_06v0,sf,27,4.50,0.80u,2,id_at_drop300mV,0.3,0.3,-8.42E-11,-3.56295E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,0.80u,4,id_at_drop100mV,0.1,0.1,-1.764E-10,-5.66893E+08,-2.26757E+09
nfet_06v0,sf,27,4.50,0.80u,4,id_at_drop200mV,0.2,0.2,-1.724E-10,-1.16009E+09,-4.64037E+09
nfet_06v0,sf,27,4.50,0.80u,4,id_at_drop300mV,0.3,0.3,-1.684E-10,-1.78147E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,1.20u,1,id_at_drop100mV,0.1,0.1,-4.41E-11,-2.26757E+09,-2.26757E+09
nfet_06v0,sf,27,4.50,1.20u,1,id_at_drop200mV,0.2,0.2,-4.31E-11,-4.64037E+09,-4.64037E+09
nfet_06v0,sf,27,4.50,1.20u,1,id_at_drop300mV,0.3,0.3,-4.21E-11,-7.12589E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,1.20u,2,id_at_drop100mV,0.1,0.1,-8.82E-11,-1.13379E+09,-2.26757E+09
nfet_06v0,sf,27,4.50,1.20u,2,id_at_drop200mV,0.2,0.2,-8.62E-11,-2.32019E+09,-4.64037E+09
nfet_06v0,sf,27,4.50,1.20u,2,id_at_drop300mV,0.3,0.3,-8.42E-11,-3.56295E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,1.20u,4,id_at_drop100mV,0.1,0.1,-1.764E-10,-5.66893E+08,-2.26757E+09
nfet_06v0,sf,27,4.50,1.20u,4,id_at_drop200mV,0.2,0.2,-1.724E-10,-1.16009E+09,-4.64037E+09
nfet_06v0,sf,27,4.50,1.20u,4,id_at_drop300mV,0.3,0.3,-1.684E-10,-1.78147E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,0.60u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-8.41899E-11,-3.56337E+09,-7.12674E+09
nfet_06v0,sf,27,4.50,0.60u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,4.76981E-08,6.28956E+06,1.25791E+07
nfet_06v0,sf,27,4.50,0.60u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00513694,58.4005,116.801
nfet_06v0,sf,27,4.50,0.60u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.045853,6.54265,13.0853
nfet_06v0,sf,27,4.50,0.80u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-8.42E-11,-3.56295E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,0.80u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,-5.47378E-12,-5.48067E+10,-1.09613E+11
nfet_06v0,sf,27,4.50,0.80u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.000180498,1662.07,3324.14
nfet_06v0,sf,27,4.50,0.80u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0216657,13.8468,27.6935
nfet_06v0,sf,27,4.50,1.20u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-8.42E-11,-3.56295E+09,-7.12589E+09
nfet_06v0,sf,27,4.50,1.20u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,-8.30169E-11,-3.61372E+09,-7.22744E+09
nfet_06v0,sf,27,4.50,1.20u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,6.4337E-06,46629.5,93258.9
nfet_06v0,sf,27,4.50,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.00955388,31.4009,62.8017
nfet_06v0,sf,27,5.00,0.60u,1,id_at_drop100mV,0.1,0.1,-4.91E-11,-2.03666E+09,-2.03666E+09
nfet_06v0,sf,27,5.00,0.60u,1,id_at_drop200mV,0.2,0.2,-4.81E-11,-4.158E+09,-4.158E+09
nfet_06v0,sf,27,5.00,0.60u,1,id_at_drop300mV,0.3,0.3,-4.71E-11,-6.36943E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,0.60u,2,id_at_drop100mV,0.1,0.1,-9.82E-11,-1.01833E+09,-2.03666E+09
nfet_06v0,sf,27,5.00,0.60u,2,id_at_drop200mV,0.2,0.2,-9.62E-11,-2.079E+09,-4.158E+09
nfet_06v0,sf,27,5.00,0.60u,2,id_at_drop300mV,0.3,0.3,-9.42E-11,-3.18471E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,0.60u,4,id_at_drop100mV,0.1,0.1,-1.964E-10,-5.09165E+08,-2.03666E+09
nfet_06v0,sf,27,5.00,0.60u,4,id_at_drop200mV,0.2,0.2,-1.924E-10,-1.0395E+09,-4.158E+09
nfet_06v0,sf,27,5.00,0.60u,4,id_at_drop300mV,0.3,0.3,-1.884E-10,-1.59236E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,0.80u,1,id_at_drop100mV,0.1,0.1,-4.91E-11,-2.03666E+09,-2.03666E+09
nfet_06v0,sf,27,5.00,0.80u,1,id_at_drop200mV,0.2,0.2,-4.81E-11,-4.158E+09,-4.158E+09
nfet_06v0,sf,27,5.00,0.80u,1,id_at_drop300mV,0.3,0.3,-4.71E-11,-6.36943E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,0.80u,2,id_at_drop100mV,0.1,0.1,-9.82E-11,-1.01833E+09,-2.03666E+09
nfet_06v0,sf,27,5.00,0.80u,2,id_at_drop200mV,0.2,0.2,-9.62E-11,-2.079E+09,-4.158E+09
nfet_06v0,sf,27,5.00,0.80u,2,id_at_drop300mV,0.3,0.3,-9.42E-11,-3.18471E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,0.80u,4,id_at_drop100mV,0.1,0.1,-1.964E-10,-5.09165E+08,-2.03666E+09
nfet_06v0,sf,27,5.00,0.80u,4,id_at_drop200mV,0.2,0.2,-1.924E-10,-1.0395E+09,-4.158E+09
nfet_06v0,sf,27,5.00,0.80u,4,id_at_drop300mV,0.3,0.3,-1.884E-10,-1.59236E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,1.20u,1,id_at_drop100mV,0.1,0.1,-4.91E-11,-2.03666E+09,-2.03666E+09
nfet_06v0,sf,27,5.00,1.20u,1,id_at_drop200mV,0.2,0.2,-4.81E-11,-4.158E+09,-4.158E+09
nfet_06v0,sf,27,5.00,1.20u,1,id_at_drop300mV,0.3,0.3,-4.71E-11,-6.36943E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,1.20u,2,id_at_drop100mV,0.1,0.1,-9.82E-11,-1.01833E+09,-2.03666E+09
nfet_06v0,sf,27,5.00,1.20u,2,id_at_drop200mV,0.2,0.2,-9.62E-11,-2.079E+09,-4.158E+09
nfet_06v0,sf,27,5.00,1.20u,2,id_at_drop300mV,0.3,0.3,-9.42E-11,-3.18471E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,1.20u,4,id_at_drop100mV,0.1,0.1,-1.964E-10,-5.09165E+08,-2.03666E+09
nfet_06v0,sf,27,5.00,1.20u,4,id_at_drop200mV,0.2,0.2,-1.924E-10,-1.0395E+09,-4.158E+09
nfet_06v0,sf,27,5.00,1.20u,4,id_at_drop300mV,0.3,0.3,-1.884E-10,-1.59236E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,0.60u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-9.41976E-11,-3.18479E+09,-6.36959E+09
nfet_06v0,sf,27,5.00,0.60u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,1.18458E-08,2.53254E+07,5.06509E+07
nfet_06v0,sf,27,5.00,0.60u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,0.00316051,94.9215,189.843
nfet_06v0,sf,27,5.00,0.60u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0420479,7.13473,14.2695
nfet_06v0,sf,27,5.00,0.80u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-9.42E-11,-3.18471E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,0.80u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,-8.5765E-11,-3.49793E+09,-6.99586E+09
nfet_06v0,sf,27,5.00,0.80u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,3.43451E-05,8734.87,17469.7
nfet_06v0,sf,27,5.00,0.80u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.0171184,17.525,35.05
nfet_06v0,sf,27,5.00,1.20u,2,id_at_drop300mV_vgboost0p5V,0.3,0.8,-9.42E-11,-3.18471E+09,-6.36943E+09
nfet_06v0,sf,27,5.00,1.20u,2,id_at_drop300mV_vgboost1p0V,0.3,1.3,-9.41323E-11,-3.187E+09,-6.37401E+09
nfet_06v0,sf,27,5.00,1.20u,2,id_at_drop300mV_vgboost1p5V,0.3,1.8,5.07189E-07,591495,1.18299E+06
nfet_06v0,sf,27,5.00,1.20u,2,id_at_drop300mV_vgboost2p0V,0.3,2.3,0.00607158,49.4105,98.821
nfet_06v0,sf,27,5.50,0.60u,1,id_at_drop100mV,0.1,0.1,-5.41E-11,-1.84843E+09,-1.84843E+09
nfet_06v0,sf,27,5.50,0.60u,1,id_at_drop200mV,0.2,0.2,-5.31E-11,-3.76648E+09,-3.76648E+09
nfet_06v0,sf,27,5.50,0.60u,1,id_at_drop300mV,0.3,0.3,-5.21E-11,-5.75816E+09,-5.75816E+09
nfet_06v0,sf,27,5.50,0.60u,2,id_at_drop100mV,0.1,0.1,-1.082E-10,-9.24214E+08,-1.84843E+09
nfet_06v0,sf,27,5.50,0.60u,2,id_at_drop200mV,0.2,0.2,-1.062E-10,-1.88324E+09,-3.76648E+09
nfet_06v0,sf,27,5.50,0.60u,2,id_at_drop300mV,0.3,0.3,-1.042E-10,-2.87908E+09,-5.75816E+09
