device,corner,temp_c,vin_v,l_um,w_mm,metric,cgg_f,cgd_f,cgg_per_mm_f
pfet_06v0,ff,125,3.63,0.70u,16,cgg_at_vsd300mV,2.92754E-11,1.45023E-11,1.82971E-12
pfet_06v0,ff,125,3.63,1.20u,1,cgg_at_vsd300mV,2.9142E-12,1.44263E-12,2.9142E-12
pfet_06v0,ff,125,3.63,1.20u,2,cgg_at_vsd300mV,5.82841E-12,2.88526E-12,2.9142E-12
pfet_06v0,ff,125,3.63,1.20u,4,cgg_at_vsd300mV,1.16568E-11,5.77051E-12,2.9142E-12
pfet_06v0,ff,125,3.63,1.20u,8,cgg_at_vsd300mV,2.33136E-11,1.1541E-11,2.9142E-12
pfet_06v0,ff,125,3.63,1.20u,16,cgg_at_vsd300mV,4.66273E-11,2.30821E-11,2.9142E-12
pfet_06v0,ff,125,4.50,0.55u,1,cgg_at_vsd300mV,1.50931E-12,7.50648E-13,1.50931E-12
pfet_06v0,ff,125,4.50,0.55u,2,cgg_at_vsd300mV,3.01861E-12,1.5013E-12,1.50931E-12
pfet_06v0,ff,125,4.50,0.55u,4,cgg_at_vsd300mV,6.03723E-12,3.00259E-12,1.50931E-12
pfet_06v0,ff,125,4.50,0.55u,8,cgg_at_vsd300mV,1.20745E-11,6.00519E-12,1.50931E-12
pfet_06v0,ff,125,4.50,0.55u,16,cgg_at_vsd300mV,2.41489E-11,1.20104E-11,1.50931E-12
pfet_06v0,ff,125,4.50,0.70u,1,cgg_at_vsd300mV,1.82739E-12,9.08591E-13,1.82739E-12
pfet_06v0,ff,125,4.50,0.70u,2,cgg_at_vsd300mV,3.65477E-12,1.81718E-12,1.82739E-12
pfet_06v0,ff,125,4.50,0.70u,4,cgg_at_vsd300mV,7.30955E-12,3.63437E-12,1.82739E-12
pfet_06v0,ff,125,4.50,0.70u,8,cgg_at_vsd300mV,1.46191E-11,7.26873E-12,1.82739E-12
pfet_06v0,ff,125,4.50,0.70u,16,cgg_at_vsd300mV,2.92382E-11,1.45375E-11,1.82739E-12
pfet_06v0,ff,125,4.50,1.20u,1,cgg_at_vsd300mV,2.91033E-12,1.4465E-12,2.91033E-12
pfet_06v0,ff,125,4.50,1.20u,2,cgg_at_vsd300mV,5.82066E-12,2.89301E-12,2.91033E-12
pfet_06v0,ff,125,4.50,1.20u,4,cgg_at_vsd300mV,1.16413E-11,5.78601E-12,2.91033E-12
pfet_06v0,ff,125,4.50,1.20u,8,cgg_at_vsd300mV,2.32826E-11,1.1572E-11,2.91033E-12
pfet_06v0,ff,125,4.50,1.20u,16,cgg_at_vsd300mV,4.65653E-11,2.3144E-11,2.91033E-12
pfet_06v0,ff,125,5.00,0.55u,1,cgg_at_vsd300mV,1.50733E-12,7.50491E-13,1.50733E-12
pfet_06v0,ff,125,5.00,0.55u,2,cgg_at_vsd300mV,3.01466E-12,1.50098E-12,1.50733E-12
pfet_06v0,ff,125,5.00,0.55u,4,cgg_at_vsd300mV,6.02933E-12,3.00196E-12,1.50733E-12
pfet_06v0,ff,125,5.00,0.55u,8,cgg_at_vsd300mV,1.20587E-11,6.00392E-12,1.50733E-12
pfet_06v0,ff,125,5.00,0.55u,16,cgg_at_vsd300mV,2.41173E-11,1.20078E-11,1.50733E-12
pfet_06v0,ff,125,5.00,0.70u,1,cgg_at_vsd300mV,1.82489E-12,9.08412E-13,1.82489E-12
pfet_06v0,ff,125,5.00,0.70u,2,cgg_at_vsd300mV,3.64978E-12,1.81682E-12,1.82489E-12
pfet_06v0,ff,125,5.00,0.70u,4,cgg_at_vsd300mV,7.29957E-12,3.63365E-12,1.82489E-12
pfet_06v0,ff,125,5.00,0.70u,8,cgg_at_vsd300mV,1.45991E-11,7.2673E-12,1.82489E-12
pfet_06v0,ff,125,5.00,0.70u,16,cgg_at_vsd300mV,2.91983E-11,1.45346E-11,1.82489E-12
pfet_06v0,ff,125,5.00,1.20u,1,cgg_at_vsd300mV,2.90604E-12,1.4462E-12,2.90604E-12
pfet_06v0,ff,125,5.00,1.20u,2,cgg_at_vsd300mV,5.81209E-12,2.89239E-12,2.90604E-12
pfet_06v0,ff,125,5.00,1.20u,4,cgg_at_vsd300mV,1.16242E-11,5.78479E-12,2.90604E-12
pfet_06v0,ff,125,5.00,1.20u,8,cgg_at_vsd300mV,2.32484E-11,1.15696E-11,2.90604E-12
pfet_06v0,ff,125,5.00,1.20u,16,cgg_at_vsd300mV,4.64967E-11,2.31392E-11,2.90604E-12
pfet_06v0,ff,125,5.50,0.55u,1,cgg_at_vsd300mV,1.50498E-12,7.49902E-13,1.50498E-12
pfet_06v0,ff,125,5.50,0.55u,2,cgg_at_vsd300mV,3.00996E-12,1.4998E-12,1.50498E-12
pfet_06v0,ff,125,5.50,0.55u,4,cgg_at_vsd300mV,6.01993E-12,2.99961E-12,1.50498E-12
pfet_06v0,ff,125,5.50,0.55u,8,cgg_at_vsd300mV,1.20399E-11,5.99922E-12,1.50498E-12
pfet_06v0,ff,125,5.50,0.55u,16,cgg_at_vsd300mV,2.40797E-11,1.19984E-11,1.50498E-12
pfet_06v0,ff,125,5.50,0.70u,1,cgg_at_vsd300mV,1.82191E-12,9.07675E-13,1.82191E-12
pfet_06v0,ff,125,5.50,0.70u,2,cgg_at_vsd300mV,3.64382E-12,1.81535E-12,1.82191E-12
pfet_06v0,ff,125,5.50,0.70u,4,cgg_at_vsd300mV,7.28765E-12,3.6307E-12,1.82191E-12
pfet_06v0,ff,125,5.50,0.70u,8,cgg_at_vsd300mV,1.45753E-11,7.2614E-12,1.82191E-12
pfet_06v0,ff,125,5.50,0.70u,16,cgg_at_vsd300mV,2.91506E-11,1.45228E-11,1.82191E-12
pfet_06v0,ff,125,5.50,1.20u,1,cgg_at_vsd300mV,2.90091E-12,1.44492E-12,2.90091E-12
pfet_06v0,ff,125,5.50,1.20u,2,cgg_at_vsd300mV,5.80181E-12,2.88983E-12,2.90091E-12
pfet_06v0,ff,125,5.50,1.20u,4,cgg_at_vsd300mV,1.16036E-11,5.77966E-12,2.90091E-12
pfet_06v0,ff,125,5.50,1.20u,8,cgg_at_vsd300mV,2.32072E-11,1.15593E-11,2.90091E-12
pfet_06v0,ff,125,5.50,1.20u,16,cgg_at_vsd300mV,4.64145E-11,2.31187E-11,2.90091E-12
pfet_06v0,ss,-40,2.10,0.55u,1,cgg_at_vsd300mV,1.59298E-12,7.15198E-13,1.59298E-12
pfet_06v0,ss,-40,2.10,0.55u,2,cgg_at_vsd300mV,3.18595E-12,1.4304E-12,1.59298E-12
pfet_06v0,ss,-40,2.10,0.55u,4,cgg_at_vsd300mV,6.3719E-12,2.86079E-12,1.59298E-12
pfet_06v0,ss,-40,2.10,0.55u,8,cgg_at_vsd300mV,1.27438E-11,5.72158E-12,1.59298E-12
pfet_06v0,ss,-40,2.10,0.55u,16,cgg_at_vsd300mV,2.54876E-11,1.14432E-11,1.59298E-12
pfet_06v0,ss,-40,2.10,0.70u,1,cgg_at_vsd300mV,1.86663E-12,8.31933E-13,1.86663E-12
pfet_06v0,ss,-40,2.10,0.70u,2,cgg_at_vsd300mV,3.73325E-12,1.66387E-12,1.86663E-12
pfet_06v0,ss,-40,2.10,0.70u,4,cgg_at_vsd300mV,7.46651E-12,3.32773E-12,1.86663E-12
pfet_06v0,ss,-40,2.10,0.70u,8,cgg_at_vsd300mV,1.4933E-11,6.65546E-12,1.86663E-12
pfet_06v0,ss,-40,2.10,0.70u,16,cgg_at_vsd300mV,2.9866E-11,1.33109E-11,1.86663E-12
pfet_06v0,ss,-40,2.10,1.20u,1,cgg_at_vsd300mV,2.79229E-12,1.23139E-12,2.79229E-12
pfet_06v0,ss,-40,2.10,1.20u,2,cgg_at_vsd300mV,5.58458E-12,2.46279E-12,2.79229E-12
pfet_06v0,ss,-40,2.10,1.20u,4,cgg_at_vsd300mV,1.11692E-11,4.92558E-12,2.79229E-12
pfet_06v0,ss,-40,2.10,1.20u,8,cgg_at_vsd300mV,2.23383E-11,9.85115E-12,2.79229E-12
pfet_06v0,ss,-40,2.10,1.20u,16,cgg_at_vsd300mV,4.46767E-11,1.97023E-11,2.79229E-12
pfet_06v0,ss,-40,2.97,0.55u,1,cgg_at_vsd300mV,1.62976E-12,7.96286E-13,1.62976E-12
pfet_06v0,ss,-40,2.97,0.55u,2,cgg_at_vsd300mV,3.25952E-12,1.59257E-12,1.62976E-12
pfet_06v0,ss,-40,2.97,0.55u,4,cgg_at_vsd300mV,6.51904E-12,3.18514E-12,1.62976E-12
pfet_06v0,ss,-40,2.97,0.55u,8,cgg_at_vsd300mV,1.30381E-11,6.37029E-12,1.62976E-12
pfet_06v0,ss,-40,2.97,0.55u,16,cgg_at_vsd300mV,2.60761E-11,1.27406E-11,1.62976E-12
pfet_06v0,ss,-40,2.97,0.70u,1,cgg_at_vsd300mV,1.9129E-12,9.33547E-13,1.9129E-12
pfet_06v0,ss,-40,2.97,0.70u,2,cgg_at_vsd300mV,3.8258E-12,1.86709E-12,1.9129E-12
pfet_06v0,ss,-40,2.97,0.70u,4,cgg_at_vsd300mV,7.6516E-12,3.73419E-12,1.9129E-12
pfet_06v0,ss,-40,2.97,0.70u,8,cgg_at_vsd300mV,1.53032E-11,7.46838E-12,1.9129E-12
pfet_06v0,ss,-40,2.97,0.70u,16,cgg_at_vsd300mV,3.06064E-11,1.49368E-11,1.9129E-12
pfet_06v0,ss,-40,2.97,1.20u,1,cgg_at_vsd300mV,2.86933E-12,1.398E-12,2.86933E-12
pfet_06v0,ss,-40,2.97,1.20u,2,cgg_at_vsd300mV,5.73866E-12,2.796E-12,2.86933E-12
pfet_06v0,ss,-40,2.97,1.20u,4,cgg_at_vsd300mV,1.14773E-11,5.59199E-12,2.86933E-12
pfet_06v0,ss,-40,2.97,1.20u,8,cgg_at_vsd300mV,2.29547E-11,1.1184E-11,2.86933E-12
pfet_06v0,ss,-40,2.97,1.20u,16,cgg_at_vsd300mV,4.59093E-11,2.2368E-11,2.86933E-12
pfet_06v0,ss,-40,3.30,0.55u,1,cgg_at_vsd300mV,1.63266E-12,8.03327E-13,1.63266E-12
pfet_06v0,ss,-40,3.30,0.55u,2,cgg_at_vsd300mV,3.26532E-12,1.60665E-12,1.63266E-12
pfet_06v0,ss,-40,3.30,0.55u,4,cgg_at_vsd300mV,6.53063E-12,3.21331E-12,1.63266E-12
pfet_06v0,ss,-40,3.30,0.55u,8,cgg_at_vsd300mV,1.30613E-11,6.42662E-12,1.63266E-12
pfet_06v0,ss,-40,3.30,0.55u,16,cgg_at_vsd300mV,2.61225E-11,1.28532E-11,1.63266E-12
pfet_06v0,ss,-40,3.30,0.70u,1,cgg_at_vsd300mV,1.91652E-12,9.42286E-13,1.91652E-12
pfet_06v0,ss,-40,3.30,0.70u,2,cgg_at_vsd300mV,3.83305E-12,1.88457E-12,1.91652E-12
pfet_06v0,ss,-40,3.30,0.70u,4,cgg_at_vsd300mV,7.6661E-12,3.76914E-12,1.91652E-12
pfet_06v0,ss,-40,3.30,0.70u,8,cgg_at_vsd300mV,1.53322E-11,7.53829E-12,1.91652E-12
pfet_06v0,ss,-40,3.30,0.70u,16,cgg_at_vsd300mV,3.06644E-11,1.50766E-11,1.91652E-12
pfet_06v0,ss,-40,3.30,1.20u,1,cgg_at_vsd300mV,2.87533E-12,1.41216E-12,2.87533E-12
pfet_06v0,ss,-40,3.30,1.20u,2,cgg_at_vsd300mV,5.75065E-12,2.82431E-12,2.87533E-12
pfet_06v0,ss,-40,3.30,1.20u,4,cgg_at_vsd300mV,1.15013E-11,5.64862E-12,2.87533E-12
pfet_06v0,ss,-40,3.30,1.20u,8,cgg_at_vsd300mV,2.30026E-11,1.12972E-11,2.87533E-12
pfet_06v0,ss,-40,3.30,1.20u,16,cgg_at_vsd300mV,4.60052E-11,2.25945E-11,2.87533E-12
pfet_06v0,ss,-40,3.63,0.55u,1,cgg_at_vsd300mV,1.63394E-12,8.07338E-13,1.63394E-12
pfet_06v0,ss,-40,3.63,0.55u,2,cgg_at_vsd300mV,3.26789E-12,1.61468E-12,1.63394E-12
pfet_06v0,ss,-40,3.63,0.55u,4,cgg_at_vsd300mV,6.53577E-12,3.22935E-12,1.63394E-12
pfet_06v0,ss,-40,3.63,0.55u,8,cgg_at_vsd300mV,1.30715E-11,6.4587E-12,1.63394E-12
pfet_06v0,ss,-40,3.63,0.55u,16,cgg_at_vsd300mV,2.61431E-11,1.29174E-11,1.63394E-12
pfet_06v0,ss,-40,3.63,0.70u,1,cgg_at_vsd300mV,1.91814E-12,9.47253E-13,1.91814E-12
pfet_06v0,ss,-40,3.63,0.70u,2,cgg_at_vsd300mV,3.83627E-12,1.89451E-12,1.91814E-12
pfet_06v0,ss,-40,3.63,0.70u,4,cgg_at_vsd300mV,7.67254E-12,3.78901E-12,1.91814E-12
pfet_06v0,ss,-40,3.63,0.70u,8,cgg_at_vsd300mV,1.53451E-11,7.57802E-12,1.91814E-12
pfet_06v0,ss,-40,3.63,0.70u,16,cgg_at_vsd300mV,3.06902E-11,1.5156E-11,1.91814E-12
pfet_06v0,ss,-40,3.63,1.20u,1,cgg_at_vsd300mV,2.87799E-12,1.42018E-12,2.87799E-12
pfet_06v0,ss,-40,3.63,1.20u,2,cgg_at_vsd300mV,5.75599E-12,2.84035E-12,2.87799E-12
pfet_06v0,ss,-40,3.63,1.20u,4,cgg_at_vsd300mV,1.1512E-11,5.6807E-12,2.87799E-12
pfet_06v0,ss,-40,3.63,1.20u,8,cgg_at_vsd300mV,2.30239E-11,1.13614E-11,2.87799E-12
pfet_06v0,ss,-40,3.63,1.20u,16,cgg_at_vsd300mV,4.60479E-11,2.27228E-11,2.87799E-12
pfet_06v0,ss,-40,4.50,0.55u,1,cgg_at_vsd300mV,1.63365E-12,8.11605E-13,1.63365E-12
pfet_06v0,ss,-40,4.50,0.55u,2,cgg_at_vsd300mV,3.2673E-12,1.62321E-12,1.63365E-12
pfet_06v0,ss,-40,4.50,0.55u,4,cgg_at_vsd300mV,6.53461E-12,3.24642E-12,1.63365E-12
pfet_06v0,ss,-40,4.50,0.55u,8,cgg_at_vsd300mV,1.30692E-11,6.49284E-12,1.63365E-12
pfet_06v0,ss,-40,4.50,0.55u,16,cgg_at_vsd300mV,2.61384E-11,1.29857E-11,1.63365E-12
pfet_06v0,ss,-40,4.50,0.70u,1,cgg_at_vsd300mV,1.9178E-12,9.52523E-13,1.9178E-12
pfet_06v0,ss,-40,4.50,0.70u,2,cgg_at_vsd300mV,3.83561E-12,1.90505E-12,1.9178E-12
pfet_06v0,ss,-40,4.50,0.70u,4,cgg_at_vsd300mV,7.67121E-12,3.81009E-12,1.9178E-12
pfet_06v0,ss,-40,4.50,0.70u,8,cgg_at_vsd300mV,1.53424E-11,7.62018E-12,1.9178E-12
pfet_06v0,ss,-40,4.50,0.70u,16,cgg_at_vsd300mV,3.06849E-11,1.52404E-11,1.9178E-12
pfet_06v0,ss,-40,4.50,1.20u,1,cgg_at_vsd300mV,2.87748E-12,1.42862E-12,2.87748E-12
pfet_06v0,ss,-40,4.50,1.20u,2,cgg_at_vsd300mV,5.75496E-12,2.85724E-12,2.87748E-12
pfet_06v0,ss,-40,4.50,1.20u,4,cgg_at_vsd300mV,1.15099E-11,5.71449E-12,2.87748E-12
pfet_06v0,ss,-40,4.50,1.20u,8,cgg_at_vsd300mV,2.30198E-11,1.1429E-11,2.87748E-12
pfet_06v0,ss,-40,4.50,1.20u,16,cgg_at_vsd300mV,4.60397E-11,2.2858E-11,2.87748E-12
pfet_06v0,ss,-40,5.00,0.55u,1,cgg_at_vsd300mV,1.63227E-12,8.12172E-13,1.63227E-12
pfet_06v0,ss,-40,5.00,0.55u,2,cgg_at_vsd300mV,3.26454E-12,1.62434E-12,1.63227E-12
pfet_06v0,ss,-40,5.00,0.55u,4,cgg_at_vsd300mV,6.52909E-12,3.24869E-12,1.63227E-12
pfet_06v0,ss,-40,5.00,0.55u,8,cgg_at_vsd300mV,1.30582E-11,6.49737E-12,1.63227E-12
pfet_06v0,ss,-40,5.00,0.55u,16,cgg_at_vsd300mV,2.61163E-11,1.29947E-11,1.63227E-12
pfet_06v0,ss,-40,5.00,0.70u,1,cgg_at_vsd300mV,1.91611E-12,9.53218E-13,1.91611E-12
pfet_06v0,ss,-40,5.00,0.70u,2,cgg_at_vsd300mV,3.83221E-12,1.90644E-12,1.91611E-12
pfet_06v0,ss,-40,5.00,0.70u,4,cgg_at_vsd300mV,7.66443E-12,3.81287E-12,1.91611E-12
pfet_06v0,ss,-40,5.00,0.70u,8,cgg_at_vsd300mV,1.53289E-11,7.62574E-12,1.91611E-12
pfet_06v0,ss,-40,5.00,0.70u,16,cgg_at_vsd300mV,3.06577E-11,1.52515E-11,1.91611E-12
pfet_06v0,ss,-40,5.00,1.20u,1,cgg_at_vsd300mV,2.87471E-12,1.4297E-12,2.87471E-12
pfet_06v0,ss,-40,5.00,1.20u,2,cgg_at_vsd300mV,5.74941E-12,2.8594E-12,2.87471E-12
pfet_06v0,ss,-40,5.00,1.20u,4,cgg_at_vsd300mV,1.14988E-11,5.71879E-12,2.87471E-12
pfet_06v0,ss,-40,5.00,1.20u,8,cgg_at_vsd300mV,2.29977E-11,1.14376E-11,2.87471E-12
pfet_06v0,ss,-40,5.00,1.20u,16,cgg_at_vsd300mV,4.59953E-11,2.28752E-11,2.87471E-12
pfet_06v0,ss,-40,5.50,0.55u,1,cgg_at_vsd300mV,1.63043E-12,8.12091E-13,1.63043E-12
pfet_06v0,ss,-40,5.50,0.55u,2,cgg_at_vsd300mV,3.26086E-12,1.62418E-12,1.63043E-12
pfet_06v0,ss,-40,5.50,0.55u,4,cgg_at_vsd300mV,6.52173E-12,3.24836E-12,1.63043E-12
pfet_06v0,ss,-40,5.50,0.55u,8,cgg_at_vsd300mV,1.30435E-11,6.49673E-12,1.63043E-12
pfet_06v0,ss,-40,5.50,0.55u,16,cgg_at_vsd300mV,2.60869E-11,1.29935E-11,1.63043E-12
pfet_06v0,ss,-40,5.50,0.70u,1,cgg_at_vsd300mV,1.91384E-12,9.53114E-13,1.91384E-12
pfet_06v0,ss,-40,5.50,0.70u,2,cgg_at_vsd300mV,3.82769E-12,1.90623E-12,1.91384E-12
pfet_06v0,ss,-40,5.50,0.70u,4,cgg_at_vsd300mV,7.65537E-12,3.81246E-12,1.91384E-12
pfet_06v0,ss,-40,5.50,0.70u,8,cgg_at_vsd300mV,1.53107E-11,7.62491E-12,1.91384E-12
pfet_06v0,ss,-40,5.50,0.70u,16,cgg_at_vsd300mV,3.06215E-11,1.52498E-11,1.91384E-12
pfet_06v0,ss,-40,5.50,1.20u,1,cgg_at_vsd300mV,2.871E-12,1.42948E-12,2.871E-12
pfet_06v0,ss,-40,5.50,1.20u,2,cgg_at_vsd300mV,5.74201E-12,2.85897E-12,2.871E-12
pfet_06v0,ss,-40,5.50,1.20u,4,cgg_at_vsd300mV,1.1484E-11,5.71793E-12,2.871E-12
pfet_06v0,ss,-40,5.50,1.20u,8,cgg_at_vsd300mV,2.2968E-11,1.14359E-11,2.871E-12
pfet_06v0,ss,-40,5.50,1.20u,16,cgg_at_vsd300mV,4.5936E-11,2.28717E-11,2.871E-12
pfet_06v0,ss,27,2.10,0.55u,1,cgg_at_vsd300mV,1.59601E-12,7.32762E-13,1.59601E-12
pfet_06v0,ss,27,2.10,0.55u,2,cgg_at_vsd300mV,3.19202E-12,1.46552E-12,1.59601E-12
pfet_06v0,ss,27,2.10,0.55u,4,cgg_at_vsd300mV,6.38404E-12,2.93105E-12,1.59601E-12
pfet_06v0,ss,27,2.10,0.55u,8,cgg_at_vsd300mV,1.27681E-11,5.8621E-12,1.59601E-12
pfet_06v0,ss,27,2.10,0.55u,16,cgg_at_vsd300mV,2.55361E-11,1.17242E-11,1.59601E-12
pfet_06v0,ss,27,2.10,0.70u,1,cgg_at_vsd300mV,1.87021E-12,8.53368E-13,1.87021E-12
pfet_06v0,ss,27,2.10,0.70u,2,cgg_at_vsd300mV,3.74043E-12,1.70674E-12,1.87021E-12
pfet_06v0,ss,27,2.10,0.70u,4,cgg_at_vsd300mV,7.48085E-12,3.41347E-12,1.87021E-12
pfet_06v0,ss,27,2.10,0.70u,8,cgg_at_vsd300mV,1.49617E-11,6.82694E-12,1.87021E-12
pfet_06v0,ss,27,2.10,0.70u,16,cgg_at_vsd300mV,2.99234E-11,1.36539E-11,1.87021E-12
pfet_06v0,ss,27,2.10,1.20u,1,cgg_at_vsd300mV,2.79749E-12,1.26491E-12,2.79749E-12
pfet_06v0,ss,27,2.10,1.20u,2,cgg_at_vsd300mV,5.59498E-12,2.52982E-12,2.79749E-12
pfet_06v0,ss,27,2.10,1.20u,4,cgg_at_vsd300mV,1.119E-11,5.05964E-12,2.79749E-12
pfet_06v0,ss,27,2.10,1.20u,8,cgg_at_vsd300mV,2.23799E-11,1.01193E-11,2.79749E-12
pfet_06v0,ss,27,2.10,1.20u,16,cgg_at_vsd300mV,4.47598E-11,2.02385E-11,2.79749E-12
pfet_06v0,ss,27,2.97,0.55u,1,cgg_at_vsd300mV,1.6267E-12,7.9658E-13,1.6267E-12
pfet_06v0,ss,27,2.97,0.55u,2,cgg_at_vsd300mV,3.2534E-12,1.59316E-12,1.6267E-12
pfet_06v0,ss,27,2.97,0.55u,4,cgg_at_vsd300mV,6.5068E-12,3.18632E-12,1.6267E-12
pfet_06v0,ss,27,2.97,0.55u,8,cgg_at_vsd300mV,1.30136E-11,6.37264E-12,1.6267E-12
pfet_06v0,ss,27,2.97,0.55u,16,cgg_at_vsd300mV,2.60272E-11,1.27453E-11,1.6267E-12
pfet_06v0,ss,27,2.97,0.70u,1,cgg_at_vsd300mV,1.90902E-12,9.33796E-13,1.90902E-12
pfet_06v0,ss,27,2.97,0.70u,2,cgg_at_vsd300mV,3.81804E-12,1.86759E-12,1.90902E-12
pfet_06v0,ss,27,2.97,0.70u,4,cgg_at_vsd300mV,7.63607E-12,3.73518E-12,1.90902E-12
pfet_06v0,ss,27,2.97,0.70u,8,cgg_at_vsd300mV,1.52721E-11,7.47037E-12,1.90902E-12
pfet_06v0,ss,27,2.97,0.70u,16,cgg_at_vsd300mV,3.05443E-11,1.49407E-11,1.90902E-12
pfet_06v0,ss,27,2.97,1.20u,1,cgg_at_vsd300mV,2.86268E-12,1.39803E-12,2.86268E-12
pfet_06v0,ss,27,2.97,1.20u,2,cgg_at_vsd300mV,5.72536E-12,2.79606E-12,2.86268E-12
pfet_06v0,ss,27,2.97,1.20u,4,cgg_at_vsd300mV,1.14507E-11,5.59211E-12,2.86268E-12
pfet_06v0,ss,27,2.97,1.20u,8,cgg_at_vsd300mV,2.29014E-11,1.11842E-11,2.86268E-12
pfet_06v0,ss,27,2.97,1.20u,16,cgg_at_vsd300mV,4.58029E-11,2.23685E-11,2.86268E-12
pfet_06v0,ss,27,3.30,0.55u,1,cgg_at_vsd300mV,1.62954E-12,8.02815E-13,1.62954E-12
pfet_06v0,ss,27,3.30,0.55u,2,cgg_at_vsd300mV,3.25909E-12,1.60563E-12,1.62954E-12
pfet_06v0,ss,27,3.30,0.55u,4,cgg_at_vsd300mV,6.51818E-12,3.21126E-12,1.62954E-12
pfet_06v0,ss,27,3.30,0.55u,8,cgg_at_vsd300mV,1.30364E-11,6.42252E-12,1.62954E-12
pfet_06v0,ss,27,3.30,0.55u,16,cgg_at_vsd300mV,2.60727E-11,1.2845E-11,1.62954E-12
pfet_06v0,ss,27,3.30,0.70u,1,cgg_at_vsd300mV,1.91259E-12,9.4157E-13,1.91259E-12
pfet_06v0,ss,27,3.30,0.70u,2,cgg_at_vsd300mV,3.82519E-12,1.88314E-12,1.91259E-12
pfet_06v0,ss,27,3.30,0.70u,4,cgg_at_vsd300mV,7.65038E-12,3.76628E-12,1.91259E-12
pfet_06v0,ss,27,3.30,0.70u,8,cgg_at_vsd300mV,1.53008E-11,7.53256E-12,1.91259E-12
pfet_06v0,ss,27,3.30,0.70u,16,cgg_at_vsd300mV,3.06015E-11,1.50651E-11,1.91259E-12
pfet_06v0,ss,27,3.30,1.20u,1,cgg_at_vsd300mV,2.86865E-12,1.41072E-12,2.86865E-12
pfet_06v0,ss,27,3.30,1.20u,2,cgg_at_vsd300mV,5.73731E-12,2.82145E-12,2.86865E-12
pfet_06v0,ss,27,3.30,1.20u,4,cgg_at_vsd300mV,1.14746E-11,5.6429E-12,2.86865E-12
pfet_06v0,ss,27,3.30,1.20u,8,cgg_at_vsd300mV,2.29492E-11,1.12858E-11,2.86865E-12
pfet_06v0,ss,27,3.30,1.20u,16,cgg_at_vsd300mV,4.58985E-11,2.25716E-11,2.86865E-12
pfet_06v0,ss,27,3.63,0.55u,1,cgg_at_vsd300mV,1.63092E-12,8.06475E-13,1.63092E-12
pfet_06v0,ss,27,3.63,0.55u,2,cgg_at_vsd300mV,3.26184E-12,1.61295E-12,1.63092E-12
pfet_06v0,ss,27,3.63,0.55u,4,cgg_at_vsd300mV,6.52367E-12,3.2259E-12,1.63092E-12
pfet_06v0,ss,27,3.63,0.55u,8,cgg_at_vsd300mV,1.30473E-11,6.4518E-12,1.63092E-12
pfet_06v0,ss,27,3.63,0.55u,16,cgg_at_vsd300mV,2.60947E-11,1.29036E-11,1.63092E-12
pfet_06v0,ss,27,3.63,0.70u,1,cgg_at_vsd300mV,1.91433E-12,9.46124E-13,1.91433E-12
pfet_06v0,ss,27,3.63,0.70u,2,cgg_at_vsd300mV,3.82866E-12,1.89225E-12,1.91433E-12
pfet_06v0,ss,27,3.63,0.70u,4,cgg_at_vsd300mV,7.65732E-12,3.7845E-12,1.91433E-12
pfet_06v0,ss,27,3.63,0.70u,8,cgg_at_vsd300mV,1.53146E-11,7.56899E-12,1.91433E-12
pfet_06v0,ss,27,3.63,0.70u,16,cgg_at_vsd300mV,3.06293E-11,1.5138E-11,1.91433E-12
pfet_06v0,ss,27,3.63,1.20u,1,cgg_at_vsd300mV,2.87157E-12,1.41814E-12,2.87157E-12
pfet_06v0,ss,27,3.63,1.20u,2,cgg_at_vsd300mV,5.74313E-12,2.83627E-12,2.87157E-12
pfet_06v0,ss,27,3.63,1.20u,4,cgg_at_vsd300mV,1.14863E-11,5.67254E-12,2.87157E-12
pfet_06v0,ss,27,3.63,1.20u,8,cgg_at_vsd300mV,2.29725E-11,1.13451E-11,2.87157E-12
pfet_06v0,ss,27,3.63,1.20u,16,cgg_at_vsd300mV,4.59451E-11,2.26902E-11,2.87157E-12
pfet_06v0,ss,27,4.50,0.55u,1,cgg_at_vsd300mV,1.63101E-12,8.10521E-13,1.63101E-12
pfet_06v0,ss,27,4.50,0.55u,2,cgg_at_vsd300mV,3.26202E-12,1.62104E-12,1.63101E-12
pfet_06v0,ss,27,4.50,0.55u,4,cgg_at_vsd300mV,6.52403E-12,3.24208E-12,1.63101E-12
pfet_06v0,ss,27,4.50,0.55u,8,cgg_at_vsd300mV,1.30481E-11,6.48417E-12,1.63101E-12
pfet_06v0,ss,27,4.50,0.55u,16,cgg_at_vsd300mV,2.60961E-11,1.29683E-11,1.63101E-12
pfet_06v0,ss,27,4.50,0.70u,1,cgg_at_vsd300mV,1.91449E-12,9.51148E-13,1.91449E-12
pfet_06v0,ss,27,4.50,0.70u,2,cgg_at_vsd300mV,3.82898E-12,1.9023E-12,1.91449E-12
pfet_06v0,ss,27,4.50,0.70u,4,cgg_at_vsd300mV,7.65796E-12,3.80459E-12,1.91449E-12
pfet_06v0,ss,27,4.50,0.70u,8,cgg_at_vsd300mV,1.53159E-11,7.60918E-12,1.91449E-12
pfet_06v0,ss,27,4.50,0.70u,16,cgg_at_vsd300mV,3.06319E-11,1.52184E-11,1.91449E-12
pfet_06v0,ss,27,4.50,1.20u,1,cgg_at_vsd300mV,2.87192E-12,1.42627E-12,2.87192E-12
