device,corner,temp_c,vin_v,l_um,w_mm,metric,ioff_a,ioff_per_mm_a
pfet_06v0,ss,-40,2.10,0.55u,2,ioff_vgs0,1.37791E-10,6.88954E-11
pfet_06v0,ss,-40,2.10,0.55u,4,ioff_vgs0,2.75582E-10,6.88954E-11
pfet_06v0,ss,-40,2.10,0.55u,8,ioff_vgs0,5.51163E-10,6.88954E-11
pfet_06v0,ss,-40,2.10,0.55u,16,ioff_vgs0,1.10233E-09,6.88954E-11
pfet_06v0,ss,-40,2.10,0.70u,1,ioff_vgs0,6.77853E-11,6.77853E-11
pfet_06v0,ss,-40,2.10,0.70u,2,ioff_vgs0,1.35571E-10,6.77853E-11
pfet_06v0,ss,-40,2.10,0.70u,4,ioff_vgs0,2.71141E-10,6.77853E-11
pfet_06v0,ss,-40,2.10,0.70u,8,ioff_vgs0,5.42283E-10,6.77853E-11
pfet_06v0,ss,-40,2.10,0.70u,16,ioff_vgs0,1.08457E-09,6.77853E-11
pfet_06v0,ss,-40,2.10,1.20u,1,ioff_vgs0,6.61346E-11,6.61346E-11
pfet_06v0,ss,-40,2.10,1.20u,2,ioff_vgs0,1.32269E-10,6.61346E-11
pfet_06v0,ss,-40,2.10,1.20u,4,ioff_vgs0,2.64539E-10,6.61346E-11
pfet_06v0,ss,-40,2.10,1.20u,8,ioff_vgs0,5.29077E-10,6.61346E-11
pfet_06v0,ss,-40,2.10,1.20u,16,ioff_vgs0,1.05815E-09,6.61346E-11
pfet_06v0,ss,-40,2.97,0.55u,1,ioff_vgs0,9.99532E-11,9.99532E-11
pfet_06v0,ss,-40,2.97,0.55u,2,ioff_vgs0,1.99906E-10,9.99532E-11
pfet_06v0,ss,-40,2.97,0.55u,4,ioff_vgs0,3.99813E-10,9.99532E-11
pfet_06v0,ss,-40,2.97,0.55u,8,ioff_vgs0,7.99625E-10,9.99532E-11
pfet_06v0,ss,-40,2.97,0.55u,16,ioff_vgs0,1.59925E-09,9.99532E-11
pfet_06v0,ss,-40,2.97,0.70u,1,ioff_vgs0,9.83249E-11,9.83249E-11
pfet_06v0,ss,-40,2.97,0.70u,2,ioff_vgs0,1.9665E-10,9.83249E-11
pfet_06v0,ss,-40,2.97,0.70u,4,ioff_vgs0,3.933E-10,9.83249E-11
pfet_06v0,ss,-40,2.97,0.70u,8,ioff_vgs0,7.86599E-10,9.83249E-11
pfet_06v0,ss,-40,2.97,0.70u,16,ioff_vgs0,1.5732E-09,9.83249E-11
pfet_06v0,ss,-40,2.97,1.20u,1,ioff_vgs0,9.59036E-11,9.59036E-11
pfet_06v0,ss,-40,2.97,1.20u,2,ioff_vgs0,1.91807E-10,9.59036E-11
pfet_06v0,ss,-40,2.97,1.20u,4,ioff_vgs0,3.83614E-10,9.59036E-11
pfet_06v0,ss,-40,2.97,1.20u,8,ioff_vgs0,7.67229E-10,9.59036E-11
pfet_06v0,ss,-40,2.97,1.20u,16,ioff_vgs0,1.53446E-09,9.59036E-11
pfet_06v0,ss,-40,3.30,0.55u,1,ioff_vgs0,1.1151E-10,1.1151E-10
pfet_06v0,ss,-40,3.30,0.55u,2,ioff_vgs0,2.2302E-10,1.1151E-10
pfet_06v0,ss,-40,3.30,0.55u,4,ioff_vgs0,4.4604E-10,1.1151E-10
pfet_06v0,ss,-40,3.30,0.55u,8,ioff_vgs0,8.92079E-10,1.1151E-10
pfet_06v0,ss,-40,3.30,0.55u,16,ioff_vgs0,1.78416E-09,1.1151E-10
pfet_06v0,ss,-40,3.30,0.70u,1,ioff_vgs0,1.0969E-10,1.0969E-10
pfet_06v0,ss,-40,3.30,0.70u,2,ioff_vgs0,2.19381E-10,1.0969E-10
pfet_06v0,ss,-40,3.30,0.70u,4,ioff_vgs0,4.38761E-10,1.0969E-10
pfet_06v0,ss,-40,3.30,0.70u,8,ioff_vgs0,8.77522E-10,1.0969E-10
pfet_06v0,ss,-40,3.30,0.70u,16,ioff_vgs0,1.75504E-09,1.0969E-10
pfet_06v0,ss,-40,3.30,1.20u,1,ioff_vgs0,1.06984E-10,1.06984E-10
pfet_06v0,ss,-40,3.30,1.20u,2,ioff_vgs0,2.13969E-10,1.06984E-10
pfet_06v0,ss,-40,3.30,1.20u,4,ioff_vgs0,4.27938E-10,1.06984E-10
pfet_06v0,ss,-40,3.30,1.20u,8,ioff_vgs0,8.55875E-10,1.06984E-10
pfet_06v0,ss,-40,3.30,1.20u,16,ioff_vgs0,1.71175E-09,1.06984E-10
pfet_06v0,ss,-40,3.63,0.55u,1,ioff_vgs0,1.23004E-10,1.23004E-10
pfet_06v0,ss,-40,3.63,0.55u,2,ioff_vgs0,2.46008E-10,1.23004E-10
pfet_06v0,ss,-40,3.63,0.55u,4,ioff_vgs0,4.92017E-10,1.23004E-10
pfet_06v0,ss,-40,3.63,0.55u,8,ioff_vgs0,9.84034E-10,1.23004E-10
pfet_06v0,ss,-40,3.63,0.55u,16,ioff_vgs0,1.96807E-09,1.23004E-10
pfet_06v0,ss,-40,3.63,0.70u,1,ioff_vgs0,1.20995E-10,1.20995E-10
pfet_06v0,ss,-40,3.63,0.70u,2,ioff_vgs0,2.41989E-10,1.20995E-10
pfet_06v0,ss,-40,3.63,0.70u,4,ioff_vgs0,4.83979E-10,1.20995E-10
pfet_06v0,ss,-40,3.63,0.70u,8,ioff_vgs0,9.67957E-10,1.20995E-10
pfet_06v0,ss,-40,3.63,0.70u,16,ioff_vgs0,1.93591E-09,1.20995E-10
pfet_06v0,ss,-40,3.63,1.20u,1,ioff_vgs0,1.18006E-10,1.18006E-10
pfet_06v0,ss,-40,3.63,1.20u,2,ioff_vgs0,2.36013E-10,1.18006E-10
pfet_06v0,ss,-40,3.63,1.20u,4,ioff_vgs0,4.72025E-10,1.18006E-10
pfet_06v0,ss,-40,3.63,1.20u,8,ioff_vgs0,9.4405E-10,1.18006E-10
pfet_06v0,ss,-40,3.63,1.20u,16,ioff_vgs0,1.8881E-09,1.18006E-10
pfet_06v0,ss,-40,4.50,0.55u,1,ioff_vgs0,1.5313E-10,1.5313E-10
pfet_06v0,ss,-40,4.50,0.55u,2,ioff_vgs0,3.0626E-10,1.5313E-10
pfet_06v0,ss,-40,4.50,0.55u,4,ioff_vgs0,6.1252E-10,1.5313E-10
pfet_06v0,ss,-40,4.50,0.55u,8,ioff_vgs0,1.22504E-09,1.5313E-10
pfet_06v0,ss,-40,4.50,0.55u,16,ioff_vgs0,2.45008E-09,1.5313E-10
pfet_06v0,ss,-40,4.50,0.70u,1,ioff_vgs0,1.50624E-10,1.50624E-10
pfet_06v0,ss,-40,4.50,0.70u,2,ioff_vgs0,3.01248E-10,1.50624E-10
pfet_06v0,ss,-40,4.50,0.70u,4,ioff_vgs0,6.02496E-10,1.50624E-10
pfet_06v0,ss,-40,4.50,0.70u,8,ioff_vgs0,1.20499E-09,1.50624E-10
pfet_06v0,ss,-40,4.50,0.70u,16,ioff_vgs0,2.40998E-09,1.50624E-10
pfet_06v0,ss,-40,4.50,1.20u,1,ioff_vgs0,1.46897E-10,1.46897E-10
pfet_06v0,ss,-40,4.50,1.20u,2,ioff_vgs0,2.93794E-10,1.46897E-10
pfet_06v0,ss,-40,4.50,1.20u,4,ioff_vgs0,5.87588E-10,1.46897E-10
pfet_06v0,ss,-40,4.50,1.20u,8,ioff_vgs0,1.17518E-09,1.46897E-10
pfet_06v0,ss,-40,4.50,1.20u,16,ioff_vgs0,2.35035E-09,1.46897E-10
pfet_06v0,ss,-40,5.00,0.55u,1,ioff_vgs0,1.70376E-10,1.70376E-10
pfet_06v0,ss,-40,5.00,0.55u,2,ioff_vgs0,3.40751E-10,1.70376E-10
pfet_06v0,ss,-40,5.00,0.55u,4,ioff_vgs0,6.81502E-10,1.70376E-10
pfet_06v0,ss,-40,5.00,0.55u,8,ioff_vgs0,1.363E-09,1.70376E-10
pfet_06v0,ss,-40,5.00,0.55u,16,ioff_vgs0,2.72601E-09,1.70376E-10
pfet_06v0,ss,-40,5.00,0.70u,1,ioff_vgs0,1.67586E-10,1.67586E-10
pfet_06v0,ss,-40,5.00,0.70u,2,ioff_vgs0,3.35171E-10,1.67586E-10
pfet_06v0,ss,-40,5.00,0.70u,4,ioff_vgs0,6.70343E-10,1.67586E-10
pfet_06v0,ss,-40,5.00,0.70u,8,ioff_vgs0,1.34069E-09,1.67586E-10
pfet_06v0,ss,-40,5.00,0.70u,16,ioff_vgs0,2.68137E-09,1.67586E-10
pfet_06v0,ss,-40,5.00,1.20u,1,ioff_vgs0,1.63437E-10,1.63437E-10
pfet_06v0,ss,-40,5.00,1.20u,2,ioff_vgs0,3.26873E-10,1.63437E-10
pfet_06v0,ss,-40,5.00,1.20u,4,ioff_vgs0,6.53747E-10,1.63437E-10
pfet_06v0,ss,-40,5.00,1.20u,8,ioff_vgs0,1.30749E-09,1.63437E-10
pfet_06v0,ss,-40,5.00,1.20u,16,ioff_vgs0,2.61499E-09,1.63437E-10
pfet_06v0,ss,-40,5.50,0.55u,1,ioff_vgs0,1.87592E-10,1.87592E-10
pfet_06v0,ss,-40,5.50,0.55u,2,ioff_vgs0,3.75185E-10,1.87592E-10
pfet_06v0,ss,-40,5.50,0.55u,4,ioff_vgs0,7.5037E-10,1.87592E-10
pfet_06v0,ss,-40,5.50,0.55u,8,ioff_vgs0,1.50074E-09,1.87592E-10
pfet_06v0,ss,-40,5.50,0.55u,16,ioff_vgs0,3.00148E-09,1.87592E-10
pfet_06v0,ss,-40,5.50,0.70u,1,ioff_vgs0,1.84519E-10,1.84519E-10
pfet_06v0,ss,-40,5.50,0.70u,2,ioff_vgs0,3.69039E-10,1.84519E-10
pfet_06v0,ss,-40,5.50,0.70u,4,ioff_vgs0,7.38077E-10,1.84519E-10
pfet_06v0,ss,-40,5.50,0.70u,8,ioff_vgs0,1.47615E-09,1.84519E-10
pfet_06v0,ss,-40,5.50,0.70u,16,ioff_vgs0,2.95231E-09,1.84519E-10
pfet_06v0,ss,-40,5.50,1.20u,1,ioff_vgs0,1.79949E-10,1.79949E-10
pfet_06v0,ss,-40,5.50,1.20u,2,ioff_vgs0,3.59899E-10,1.79949E-10
pfet_06v0,ss,-40,5.50,1.20u,4,ioff_vgs0,7.19797E-10,1.79949E-10
pfet_06v0,ss,-40,5.50,1.20u,8,ioff_vgs0,1.43959E-09,1.79949E-10
pfet_06v0,ss,-40,5.50,1.20u,16,ioff_vgs0,2.87919E-09,1.79949E-10
pfet_06v0,ss,27,2.10,0.55u,1,ioff_vgs0,6.89005E-11,6.89005E-11
pfet_06v0,ss,27,2.10,0.55u,2,ioff_vgs0,1.37801E-10,6.89005E-11
pfet_06v0,ss,27,2.10,0.55u,4,ioff_vgs0,2.75602E-10,6.89005E-11
pfet_06v0,ss,27,2.10,0.55u,8,ioff_vgs0,5.51204E-10,6.89005E-11
pfet_06v0,ss,27,2.10,0.55u,16,ioff_vgs0,1.10241E-09,6.89005E-11
pfet_06v0,ss,27,2.10,0.70u,1,ioff_vgs0,6.77892E-11,6.77892E-11
pfet_06v0,ss,27,2.10,0.70u,2,ioff_vgs0,1.35578E-10,6.77892E-11
pfet_06v0,ss,27,2.10,0.70u,4,ioff_vgs0,2.71157E-10,6.77892E-11
pfet_06v0,ss,27,2.10,0.70u,8,ioff_vgs0,5.42313E-10,6.77892E-11
pfet_06v0,ss,27,2.10,0.70u,16,ioff_vgs0,1.08463E-09,6.77892E-11
pfet_06v0,ss,27,2.10,1.20u,1,ioff_vgs0,6.61373E-11,6.61373E-11
pfet_06v0,ss,27,2.10,1.20u,2,ioff_vgs0,1.32275E-10,6.61373E-11
pfet_06v0,ss,27,2.10,1.20u,4,ioff_vgs0,2.64549E-10,6.61373E-11
pfet_06v0,ss,27,2.10,1.20u,8,ioff_vgs0,5.29099E-10,6.61373E-11
pfet_06v0,ss,27,2.10,1.20u,16,ioff_vgs0,1.0582E-09,6.61373E-11
pfet_06v0,ss,27,2.97,0.55u,1,ioff_vgs0,9.99591E-11,9.99591E-11
pfet_06v0,ss,27,2.97,0.55u,2,ioff_vgs0,1.99918E-10,9.99591E-11
pfet_06v0,ss,27,2.97,0.55u,4,ioff_vgs0,3.99836E-10,9.99591E-11
pfet_06v0,ss,27,2.97,0.55u,8,ioff_vgs0,7.99673E-10,9.99591E-11
pfet_06v0,ss,27,2.97,0.55u,16,ioff_vgs0,1.59935E-09,9.99591E-11
pfet_06v0,ss,27,2.97,0.70u,1,ioff_vgs0,9.8329E-11,9.8329E-11
pfet_06v0,ss,27,2.97,0.70u,2,ioff_vgs0,1.96658E-10,9.8329E-11
pfet_06v0,ss,27,2.97,0.70u,4,ioff_vgs0,3.93316E-10,9.8329E-11
pfet_06v0,ss,27,2.97,0.70u,8,ioff_vgs0,7.86632E-10,9.8329E-11
pfet_06v0,ss,27,2.97,0.70u,16,ioff_vgs0,1.57326E-09,9.8329E-11
pfet_06v0,ss,27,2.97,1.20u,1,ioff_vgs0,9.59063E-11,9.59063E-11
pfet_06v0,ss,27,2.97,1.20u,2,ioff_vgs0,1.91813E-10,9.59063E-11
pfet_06v0,ss,27,2.97,1.20u,4,ioff_vgs0,3.83625E-10,9.59063E-11
pfet_06v0,ss,27,2.97,1.20u,8,ioff_vgs0,7.67251E-10,9.59063E-11
pfet_06v0,ss,27,2.97,1.20u,16,ioff_vgs0,1.5345E-09,9.59063E-11
pfet_06v0,ss,27,3.30,0.55u,1,ioff_vgs0,1.11516E-10,1.11516E-10
pfet_06v0,ss,27,3.30,0.55u,2,ioff_vgs0,2.23032E-10,1.11516E-10
pfet_06v0,ss,27,3.30,0.55u,4,ioff_vgs0,4.46065E-10,1.11516E-10
pfet_06v0,ss,27,3.30,0.55u,8,ioff_vgs0,8.92129E-10,1.11516E-10
pfet_06v0,ss,27,3.30,0.55u,16,ioff_vgs0,1.78426E-09,1.11516E-10
pfet_06v0,ss,27,3.30,0.70u,1,ioff_vgs0,1.09694E-10,1.09694E-10
pfet_06v0,ss,27,3.30,0.70u,2,ioff_vgs0,2.19389E-10,1.09694E-10
pfet_06v0,ss,27,3.30,0.70u,4,ioff_vgs0,4.38778E-10,1.09694E-10
pfet_06v0,ss,27,3.30,0.70u,8,ioff_vgs0,8.77556E-10,1.09694E-10
pfet_06v0,ss,27,3.30,0.70u,16,ioff_vgs0,1.75511E-09,1.09694E-10
pfet_06v0,ss,27,3.30,1.20u,1,ioff_vgs0,1.06987E-10,1.06987E-10
pfet_06v0,ss,27,3.30,1.20u,2,ioff_vgs0,2.13974E-10,1.06987E-10
pfet_06v0,ss,27,3.30,1.20u,4,ioff_vgs0,4.27949E-10,1.06987E-10
pfet_06v0,ss,27,3.30,1.20u,8,ioff_vgs0,8.55897E-10,1.06987E-10
pfet_06v0,ss,27,3.30,1.20u,16,ioff_vgs0,1.71179E-09,1.06987E-10
pfet_06v0,ss,27,3.63,0.55u,1,ioff_vgs0,1.23011E-10,1.23011E-10
pfet_06v0,ss,27,3.63,0.55u,2,ioff_vgs0,2.46021E-10,1.23011E-10
pfet_06v0,ss,27,3.63,0.55u,4,ioff_vgs0,4.92043E-10,1.23011E-10
pfet_06v0,ss,27,3.63,0.55u,8,ioff_vgs0,9.84086E-10,1.23011E-10
pfet_06v0,ss,27,3.63,0.55u,16,ioff_vgs0,1.96817E-09,1.23011E-10
pfet_06v0,ss,27,3.63,0.70u,1,ioff_vgs0,1.20999E-10,1.20999E-10
pfet_06v0,ss,27,3.63,0.70u,2,ioff_vgs0,2.41998E-10,1.20999E-10
pfet_06v0,ss,27,3.63,0.70u,4,ioff_vgs0,4.83996E-10,1.20999E-10
pfet_06v0,ss,27,3.63,0.70u,8,ioff_vgs0,9.67991E-10,1.20999E-10
pfet_06v0,ss,27,3.63,0.70u,16,ioff_vgs0,1.93598E-09,1.20999E-10
pfet_06v0,ss,27,3.63,1.20u,1,ioff_vgs0,1.18009E-10,1.18009E-10
pfet_06v0,ss,27,3.63,1.20u,2,ioff_vgs0,2.36018E-10,1.18009E-10
pfet_06v0,ss,27,3.63,1.20u,4,ioff_vgs0,4.72036E-10,1.18009E-10
pfet_06v0,ss,27,3.63,1.20u,8,ioff_vgs0,9.44073E-10,1.18009E-10
pfet_06v0,ss,27,3.63,1.20u,16,ioff_vgs0,1.88815E-09,1.18009E-10
pfet_06v0,ss,27,4.50,0.55u,1,ioff_vgs0,1.53137E-10,1.53137E-10
pfet_06v0,ss,27,4.50,0.55u,2,ioff_vgs0,3.06275E-10,1.53137E-10
pfet_06v0,ss,27,4.50,0.55u,4,ioff_vgs0,6.1255E-10,1.53137E-10
pfet_06v0,ss,27,4.50,0.55u,8,ioff_vgs0,1.2251E-09,1.53137E-10
pfet_06v0,ss,27,4.50,0.55u,16,ioff_vgs0,2.4502E-09,1.53137E-10
pfet_06v0,ss,27,4.50,0.70u,1,ioff_vgs0,1.50628E-10,1.50628E-10
pfet_06v0,ss,27,4.50,0.70u,2,ioff_vgs0,3.01257E-10,1.50628E-10
pfet_06v0,ss,27,4.50,0.70u,4,ioff_vgs0,6.02513E-10,1.50628E-10
pfet_06v0,ss,27,4.50,0.70u,8,ioff_vgs0,1.20503E-09,1.50628E-10
pfet_06v0,ss,27,4.50,0.70u,16,ioff_vgs0,2.41005E-09,1.50628E-10
pfet_06v0,ss,27,4.50,1.20u,1,ioff_vgs0,1.469E-10,1.469E-10
pfet_06v0,ss,27,4.50,1.20u,2,ioff_vgs0,2.938E-10,1.469E-10
pfet_06v0,ss,27,4.50,1.20u,4,ioff_vgs0,5.87599E-10,1.469E-10
pfet_06v0,ss,27,4.50,1.20u,8,ioff_vgs0,1.1752E-09,1.469E-10
pfet_06v0,ss,27,4.50,1.20u,16,ioff_vgs0,2.3504E-09,1.469E-10
pfet_06v0,ss,27,5.00,0.55u,1,ioff_vgs0,1.70384E-10,1.70384E-10
pfet_06v0,ss,27,5.00,0.55u,2,ioff_vgs0,3.40767E-10,1.70384E-10
pfet_06v0,ss,27,5.00,0.55u,4,ioff_vgs0,6.81534E-10,1.70384E-10
pfet_06v0,ss,27,5.00,0.55u,8,ioff_vgs0,1.36307E-09,1.70384E-10
pfet_06v0,ss,27,5.00,0.55u,16,ioff_vgs0,2.72614E-09,1.70384E-10
pfet_06v0,ss,27,5.00,0.70u,1,ioff_vgs0,1.6759E-10,1.6759E-10
pfet_06v0,ss,27,5.00,0.70u,2,ioff_vgs0,3.35181E-10,1.6759E-10
pfet_06v0,ss,27,5.00,0.70u,4,ioff_vgs0,6.70361E-10,1.6759E-10
pfet_06v0,ss,27,5.00,0.70u,8,ioff_vgs0,1.34072E-09,1.6759E-10
pfet_06v0,ss,27,5.00,0.70u,16,ioff_vgs0,2.68144E-09,1.6759E-10
pfet_06v0,ss,27,5.00,1.20u,1,ioff_vgs0,1.6344E-10,1.6344E-10
pfet_06v0,ss,27,5.00,1.20u,2,ioff_vgs0,3.26879E-10,1.6344E-10
pfet_06v0,ss,27,5.00,1.20u,4,ioff_vgs0,6.53758E-10,1.6344E-10
pfet_06v0,ss,27,5.00,1.20u,8,ioff_vgs0,1.30752E-09,1.6344E-10
pfet_06v0,ss,27,5.00,1.20u,16,ioff_vgs0,2.61503E-09,1.6344E-10
pfet_06v0,ss,27,5.50,0.55u,1,ioff_vgs0,1.87601E-10,1.87601E-10
pfet_06v0,ss,27,5.50,0.55u,2,ioff_vgs0,3.75202E-10,1.87601E-10
pfet_06v0,ss,27,5.50,0.55u,4,ioff_vgs0,7.50404E-10,1.87601E-10
pfet_06v0,ss,27,5.50,0.55u,8,ioff_vgs0,1.50081E-09,1.87601E-10
pfet_06v0,ss,27,5.50,0.55u,16,ioff_vgs0,3.00162E-09,1.87601E-10
pfet_06v0,ss,27,5.50,0.70u,1,ioff_vgs0,1.84524E-10,1.84524E-10
pfet_06v0,ss,27,5.50,0.70u,2,ioff_vgs0,3.69048E-10,1.84524E-10
pfet_06v0,ss,27,5.50,0.70u,4,ioff_vgs0,7.38096E-10,1.84524E-10
pfet_06v0,ss,27,5.50,0.70u,8,ioff_vgs0,1.47619E-09,1.84524E-10
pfet_06v0,ss,27,5.50,0.70u,16,ioff_vgs0,2.95239E-09,1.84524E-10
pfet_06v0,ss,27,5.50,1.20u,1,ioff_vgs0,1.79952E-10,1.79952E-10
pfet_06v0,ss,27,5.50,1.20u,2,ioff_vgs0,3.59904E-10,1.79952E-10
pfet_06v0,ss,27,5.50,1.20u,4,ioff_vgs0,7.19809E-10,1.79952E-10
pfet_06v0,ss,27,5.50,1.20u,8,ioff_vgs0,1.43962E-09,1.79952E-10
pfet_06v0,ss,27,5.50,1.20u,16,ioff_vgs0,2.87923E-09,1.79952E-10
pfet_06v0,ss,125,2.10,0.55u,1,ioff_vgs0,8.97057E-11,8.97057E-11
pfet_06v0,ss,125,2.10,0.55u,2,ioff_vgs0,1.79411E-10,8.97057E-11
pfet_06v0,ss,125,2.10,0.55u,4,ioff_vgs0,3.58823E-10,8.97057E-11
pfet_06v0,ss,125,2.10,0.55u,8,ioff_vgs0,7.17646E-10,8.97057E-11
pfet_06v0,ss,125,2.10,0.55u,16,ioff_vgs0,1.43529E-09,8.97057E-11
pfet_06v0,ss,125,2.10,0.70u,1,ioff_vgs0,8.18548E-11,8.18548E-11
pfet_06v0,ss,125,2.10,0.70u,2,ioff_vgs0,1.6371E-10,8.18548E-11
pfet_06v0,ss,125,2.10,0.70u,4,ioff_vgs0,3.27419E-10,8.18548E-11
pfet_06v0,ss,125,2.10,0.70u,8,ioff_vgs0,6.54838E-10,8.18548E-11
pfet_06v0,ss,125,2.10,0.70u,16,ioff_vgs0,1.30968E-09,8.18548E-11
pfet_06v0,ss,125,2.10,1.20u,1,ioff_vgs0,7.41239E-11,7.41239E-11
pfet_06v0,ss,125,2.10,1.20u,2,ioff_vgs0,1.48248E-10,7.41239E-11
pfet_06v0,ss,125,2.10,1.20u,4,ioff_vgs0,2.96496E-10,7.41239E-11
pfet_06v0,ss,125,2.10,1.20u,8,ioff_vgs0,5.92991E-10,7.41239E-11
pfet_06v0,ss,125,2.10,1.20u,16,ioff_vgs0,1.18598E-09,7.41239E-11
pfet_06v0,ss,125,2.97,0.55u,1,ioff_vgs0,1.2318E-10,1.2318E-10
pfet_06v0,ss,125,2.97,0.55u,2,ioff_vgs0,2.4636E-10,1.2318E-10
pfet_06v0,ss,125,2.97,0.55u,4,ioff_vgs0,4.9272E-10,1.2318E-10
pfet_06v0,ss,125,2.97,0.55u,8,ioff_vgs0,9.85441E-10,1.2318E-10
pfet_06v0,ss,125,2.97,0.55u,16,ioff_vgs0,1.97088E-09,1.2318E-10
pfet_06v0,ss,125,2.97,0.70u,1,ioff_vgs0,1.13055E-10,1.13055E-10
pfet_06v0,ss,125,2.97,0.70u,2,ioff_vgs0,2.2611E-10,1.13055E-10
pfet_06v0,ss,125,2.97,0.70u,4,ioff_vgs0,4.5222E-10,1.13055E-10
pfet_06v0,ss,125,2.97,0.70u,8,ioff_vgs0,9.0444E-10,1.13055E-10
pfet_06v0,ss,125,2.97,0.70u,16,ioff_vgs0,1.80888E-09,1.13055E-10
pfet_06v0,ss,125,2.97,1.20u,1,ioff_vgs0,1.04004E-10,1.04004E-10
pfet_06v0,ss,125,2.97,1.20u,2,ioff_vgs0,2.08008E-10,1.04004E-10
pfet_06v0,ss,125,2.97,1.20u,4,ioff_vgs0,4.16016E-10,1.04004E-10
pfet_06v0,ss,125,2.97,1.20u,8,ioff_vgs0,8.32033E-10,1.04004E-10
pfet_06v0,ss,125,2.97,1.20u,16,ioff_vgs0,1.66407E-09,1.04004E-10
pfet_06v0,ss,125,3.30,0.55u,1,ioff_vgs0,1.3568E-10,1.3568E-10
pfet_06v0,ss,125,3.30,0.55u,2,ioff_vgs0,2.7136E-10,1.3568E-10
pfet_06v0,ss,125,3.30,0.55u,4,ioff_vgs0,5.4272E-10,1.3568E-10
pfet_06v0,ss,125,3.30,0.55u,8,ioff_vgs0,1.08544E-09,1.3568E-10
pfet_06v0,ss,125,3.30,0.55u,16,ioff_vgs0,2.17088E-09,1.3568E-10
pfet_06v0,ss,125,3.30,0.70u,1,ioff_vgs0,1.24663E-10,1.24663E-10
pfet_06v0,ss,125,3.30,0.70u,2,ioff_vgs0,2.49327E-10,1.24663E-10
pfet_06v0,ss,125,3.30,0.70u,4,ioff_vgs0,4.98653E-10,1.24663E-10
pfet_06v0,ss,125,3.30,0.70u,8,ioff_vgs0,9.97307E-10,1.24663E-10
pfet_06v0,ss,125,3.30,0.70u,16,ioff_vgs0,1.99461E-09,1.24663E-10
pfet_06v0,ss,125,3.30,1.20u,1,ioff_vgs0,1.15123E-10,1.15123E-10
pfet_06v0,ss,125,3.30,1.20u,2,ioff_vgs0,2.30246E-10,1.15123E-10
pfet_06v0,ss,125,3.30,1.20u,4,ioff_vgs0,4.60491E-10,1.15123E-10
pfet_06v0,ss,125,3.30,1.20u,8,ioff_vgs0,9.20983E-10,1.15123E-10
pfet_06v0,ss,125,3.30,1.20u,16,ioff_vgs0,1.84197E-09,1.15123E-10
pfet_06v0,ss,125,3.63,0.55u,1,ioff_vgs0,1.48137E-10,1.48137E-10
pfet_06v0,ss,125,3.63,0.55u,2,ioff_vgs0,2.96274E-10,1.48137E-10
pfet_06v0,ss,125,3.63,0.55u,4,ioff_vgs0,5.92548E-10,1.48137E-10
pfet_06v0,ss,125,3.63,0.55u,8,ioff_vgs0,1.1851E-09,1.48137E-10
pfet_06v0,ss,125,3.63,0.55u,16,ioff_vgs0,2.37019E-09,1.48137E-10
pfet_06v0,ss,125,3.63,0.70u,1,ioff_vgs0,1.36209E-10,1.36209E-10
pfet_06v0,ss,125,3.63,0.70u,2,ioff_vgs0,2.72418E-10,1.36209E-10
pfet_06v0,ss,125,3.63,0.70u,4,ioff_vgs0,5.44836E-10,1.36209E-10
pfet_06v0,ss,125,3.63,0.70u,8,ioff_vgs0,1.08967E-09,1.36209E-10
pfet_06v0,ss,125,3.63,0.70u,16,ioff_vgs0,2.17935E-09,1.36209E-10
pfet_06v0,ss,125,3.63,1.20u,1,ioff_vgs0,1.26182E-10,1.26182E-10
pfet_06v0,ss,125,3.63,1.20u,2,ioff_vgs0,2.52363E-10,1.26182E-10
pfet_06v0,ss,125,3.63,1.20u,4,ioff_vgs0,5.04726E-10,1.26182E-10
pfet_06v0,ss,125,3.63,1.20u,8,ioff_vgs0,1.00945E-09,1.26182E-10
pfet_06v0,ss,125,3.63,1.20u,16,ioff_vgs0,2.01891E-09,1.26182E-10
pfet_06v0,ss,125,4.50,0.55u,1,ioff_vgs0,1.80955E-10,1.80955E-10
pfet_06v0,ss,125,4.50,0.55u,2,ioff_vgs0,3.61911E-10,1.80955E-10
pfet_06v0,ss,125,4.50,0.55u,4,ioff_vgs0,7.23822E-10,1.80955E-10
pfet_06v0,ss,125,4.50,0.55u,8,ioff_vgs0,1.44764E-09,1.80955E-10
pfet_06v0,ss,125,4.50,0.55u,16,ioff_vgs0,2.89529E-09,1.80955E-10
pfet_06v0,ss,125,4.50,0.70u,1,ioff_vgs0,1.66501E-10,1.66501E-10
pfet_06v0,ss,125,4.50,0.70u,2,ioff_vgs0,3.33002E-10,1.66501E-10
pfet_06v0,ss,125,4.50,0.70u,4,ioff_vgs0,6.66005E-10,1.66501E-10
pfet_06v0,ss,125,4.50,0.70u,8,ioff_vgs0,1.33201E-09,1.66501E-10
pfet_06v0,ss,125,4.50,0.70u,16,ioff_vgs0,2.66402E-09,1.66501E-10
pfet_06v0,ss,125,4.50,1.20u,1,ioff_vgs0,1.5518E-10,1.5518E-10
pfet_06v0,ss,125,4.50,1.20u,2,ioff_vgs0,3.10361E-10,1.5518E-10
pfet_06v0,ss,125,4.50,1.20u,4,ioff_vgs0,6.20722E-10,1.5518E-10
