corner_id,corner,temp_c,vin_v,variant,ssr_cmd_v,ssr_v,fb_v,vout_v,iinj_ua,pass_gate_v,erramp_out_v,isup_a,gmsum_v,in_regulation
sf_27c_3.30v,sf,27,3.30,device,0.25,0.250000,1.199550,0.067184,5.77380,2.635220,2.635220,1.902410e-03,2.326100,yes
sf_27c_3.30v,sf,27,3.30,device,0.275,0.275000,1.199550,0.097650,5.67225,2.608620,2.608620,2.748420e-03,2.328850,yes
sf_27c_3.30v,sf,27,3.30,device,0.3,0.300000,1.199550,0.128290,5.57012,2.587070,2.587070,3.599260e-03,2.331640,yes
sf_27c_3.30v,sf,27,3.30,device,0.325,0.325000,1.199550,0.159025,5.46767,2.568520,2.568520,4.452710e-03,2.334460,yes
sf_27c_3.30v,sf,27,3.30,device,0.35,0.350000,1.199550,0.189804,5.36507,2.551980,2.551980,5.307430e-03,2.337320,yes
sf_27c_3.30v,sf,27,3.30,device,0.375,0.375000,1.199550,0.220601,5.26241,2.536900,2.536900,6.162620e-03,2.340200,yes
sf_27c_3.30v,sf,27,3.30,device,0.4,0.400000,1.199550,0.251396,5.15976,2.522910,2.522910,7.017750e-03,2.343110,yes
sf_27c_3.30v,sf,27,3.30,device,0.425,0.425000,1.199550,0.282176,5.05716,2.509800,2.509800,7.872470e-03,2.346050,yes
sf_27c_3.30v,sf,27,3.30,device,0.45,0.450000,1.199550,0.312932,4.95464,2.497400,2.497400,8.726550e-03,2.349020,yes
sf_27c_3.30v,sf,27,3.30,device,0.475,0.475000,1.199550,0.343659,4.85222,2.485580,2.485580,9.579780e-03,2.352010,yes
sf_27c_3.30v,sf,27,3.30,device,0.5,0.500000,1.199550,0.374350,4.74992,2.474270,2.474270,1.043200e-02,2.355040,yes
sf_27c_3.30v,sf,27,3.30,device,0.525,0.525000,1.199550,0.405002,4.64774,2.463380,2.463380,1.128320e-02,2.358090,yes
sf_27c_3.30v,sf,27,3.30,device,0.55,0.550000,1.199550,0.435610,4.54572,2.452870,2.452870,1.213310e-02,2.361180,yes
sf_27c_3.30v,sf,27,3.30,device,0.575,0.575000,1.199550,0.466171,4.44385,2.442700,2.442700,1.298180e-02,2.364300,yes
sf_27c_3.30v,sf,27,3.30,device,0.6,0.600000,1.199550,0.496683,4.34214,2.432810,2.432810,1.382910e-02,2.367440,yes
sf_27c_3.30v,sf,27,3.30,device,0.625,0.625000,1.199550,0.527142,4.24061,2.423190,2.423190,1.467490e-02,2.370630,yes
sf_27c_3.30v,sf,27,3.30,device,0.65,0.650000,1.199550,0.557545,4.13927,2.413810,2.413810,1.551910e-02,2.373840,yes
sf_27c_3.30v,sf,27,3.30,device,0.675,0.675000,1.199550,0.587890,4.03812,2.404640,2.404640,1.636180e-02,2.377090,yes
sf_27c_3.30v,sf,27,3.30,device,0.7,0.700000,1.199550,0.618174,3.93717,2.395670,2.395670,1.720270e-02,2.380380,yes
sf_27c_3.30v,sf,27,3.30,device,0.725,0.725000,1.199550,0.648395,3.83643,2.386890,2.386890,1.804190e-02,2.383700,yes
sf_27c_3.30v,sf,27,3.30,device,0.75,0.750000,1.199550,0.678549,3.73592,2.378280,2.378280,1.887920e-02,2.387070,yes
sf_27c_3.30v,sf,27,3.30,device,0.775,0.775000,1.199550,0.708633,3.63564,2.369820,2.369820,1.971460e-02,2.390470,yes
sf_27c_3.30v,sf,27,3.30,device,0.8,0.800000,1.199550,0.738644,3.53560,2.361510,2.361510,2.054800e-02,2.393920,yes
sf_27c_3.30v,sf,27,3.30,device,0.825,0.825000,1.199550,0.768579,3.43582,2.353340,2.353340,2.137930e-02,2.397410,yes
sf_27c_3.30v,sf,27,3.30,device,0.85,0.850000,1.199550,0.798435,3.33630,2.345300,2.345300,2.220830e-02,2.400940,yes
sf_27c_3.30v,sf,27,3.30,device,0.875,0.875000,1.199550,0.828208,3.23706,2.337390,2.337390,2.303510e-02,2.404530,yes
sf_27c_3.30v,sf,27,3.30,device,0.9,0.900000,1.199550,0.857895,3.13810,2.329590,2.329590,2.385940e-02,2.408160,yes
sf_27c_3.30v,sf,27,3.30,device,0.925,0.925000,1.199550,0.887491,3.03945,2.321900,2.321900,2.468130e-02,2.411840,yes
sf_27c_3.30v,sf,27,3.30,device,0.95,0.950000,1.199550,0.916993,2.94111,2.314320,2.314320,2.550050e-02,2.415580,yes
sf_27c_3.30v,sf,27,3.30,device,0.975,0.975000,1.199550,0.946395,2.84310,2.306840,2.306840,2.631700e-02,2.419380,yes
sf_27c_3.30v,sf,27,3.30,device,1,1.000000,1.199550,0.975694,2.74544,2.299450,2.299450,2.713050e-02,2.423240,yes
sf_27c_3.30v,sf,27,3.30,device,1.025,1.025000,1.199550,1.004880,2.64815,2.292160,2.292160,2.794110e-02,2.427160,yes
sf_27c_3.30v,sf,27,3.30,device,1.05,1.050000,1.199550,1.033960,2.55122,2.284970,2.284970,2.874840e-02,2.431140,yes
sf_27c_3.30v,sf,27,3.30,device,1.075,1.075000,1.199550,1.062910,2.45472,2.277860,2.277860,2.955240e-02,2.435200,yes
sf_27c_3.30v,sf,27,3.30,device,1.1,1.100000,1.199550,1.091740,2.35862,2.270830,2.270830,3.035290e-02,2.439330,yes
sf_27c_3.30v,sf,27,3.30,device,1.125,1.125000,1.199550,1.120430,2.26298,2.263890,2.263890,3.114960e-02,2.443540,yes
sf_27c_3.30v,sf,27,3.30,device,1.15,1.150000,1.199550,1.148980,2.16782,2.257030,2.257030,3.194240e-02,2.447840,yes
sf_27c_3.30v,sf,27,3.30,device,1.175,1.175000,1.199550,1.177380,2.07315,2.250260,2.250260,3.273100e-02,2.452220,yes
sf_27c_3.30v,sf,27,3.30,device,1.2,1.200000,1.199550,1.205620,1.97902,2.243560,2.243560,3.351510e-02,2.456700,yes
sf_27c_3.30v,sf,27,3.30,device,1.225,1.225000,1.199550,1.233680,1.88548,2.236940,2.236940,3.429450e-02,2.461280,yes
sf_27c_3.30v,sf,27,3.30,device,1.25,1.250000,1.199550,1.261570,1.79252,2.230410,2.230410,3.506880e-02,2.465960,yes
sf_27c_3.30v,sf,27,3.30,device,1.275,1.275000,1.199550,1.289260,1.70022,2.223950,2.223950,3.583770e-02,2.470770,yes
sf_27c_3.30v,sf,27,3.30,device,1.3,1.300000,1.199550,1.316740,1.60862,2.217570,2.217570,3.660080e-02,2.475700,yes
sf_27c_3.30v,sf,27,3.30,device,1.325,1.325000,1.199550,1.344000,1.51775,2.211270,2.211270,3.735770e-02,2.480770,yes
sf_27c_3.30v,sf,27,3.30,device,1.35,1.350000,1.199550,1.371010,1.42772,2.205060,2.205060,3.810780e-02,2.485990,yes
sf_27c_3.30v,sf,27,3.30,device,1.375,1.375000,1.199550,1.397760,1.33855,2.198940,2.198940,3.885060e-02,2.491370,yes
sf_27c_3.30v,sf,27,3.30,device,1.4,1.400000,1.199550,1.424220,1.25035,2.192900,2.192900,3.958540e-02,2.496920,yes
sf_27c_3.30v,sf,27,3.30,device,1.425,1.425000,1.199550,1.450380,1.16315,2.186950,2.186950,4.031160e-02,2.502670,yes
sf_27c_3.30v,sf,27,3.30,device,1.45,1.450000,1.199550,1.476180,1.07715,2.181100,2.181100,4.102830e-02,2.508640,yes
sf_27c_3.30v,sf,27,3.30,device,1.475,1.475000,1.199550,1.501620,0.99235,2.175360,2.175360,4.173450e-02,2.514840,yes
sf_27c_3.30v,sf,27,3.30,device,1.5,1.500000,1.199550,1.526630,0.90898,2.169720,2.169720,4.242910e-02,2.521300,yes
sf_27c_3.30v,sf,27,3.30,device,1.525,1.525000,1.199550,1.551180,0.82715,2.164200,2.164200,4.311070e-02,2.528060,yes
sf_27c_3.30v,sf,27,3.30,device,1.55,1.550000,1.199550,1.575210,0.74705,2.158820,2.158820,4.377790e-02,2.535150,yes
sf_27c_3.30v,sf,27,3.30,device,1.575,1.575000,1.199550,1.598650,0.66892,2.153570,2.153570,4.442870e-02,2.542620,yes
sf_27c_3.30v,sf,27,3.30,device,1.6,1.600000,1.199550,1.621420,0.59302,2.148490,2.148490,4.506110e-02,2.550520,yes
sf_27c_3.30v,sf,27,3.30,device,1.625,1.625000,1.199550,1.643430,0.51965,2.143580,2.143580,4.567230e-02,2.558900,yes
sf_27c_3.30v,sf,27,3.30,device,1.65,1.650000,1.199550,1.664570,0.44918,2.138870,2.138870,4.625920e-02,2.567860,yes
sf_27c_3.30v,sf,27,3.30,device,1.675,1.675000,1.199550,1.684700,0.38208,2.134400,2.134400,4.681810e-02,2.577470,yes
sf_27c_3.30v,sf,27,3.30,device,1.7,1.700000,1.199550,1.703660,0.31888,2.130180,2.130180,4.734450e-02,2.587850,yes
sf_27c_3.30v,sf,27,3.30,device,1.725,1.725000,1.199550,1.721260,0.26022,2.126280,2.126280,4.783320e-02,2.599110,yes
sf_27c_3.30v,sf,27,3.30,device,1.75,1.750000,1.199550,1.737290,0.20678,2.122720,2.122720,4.827830e-02,2.611400,yes
sf_27c_3.30v,sf,27,3.30,device,1.775,1.775000,1.199550,1.751540,0.15928,2.119560,2.119560,4.867370e-02,2.624860,yes
sf_27c_3.30v,sf,27,3.30,device,1.8,1.800000,1.199550,1.763780,0.11848,2.116850,2.116850,4.901360e-02,2.639620,yes
sf_27c_3.30v,sf,27,3.30,device,1.825,1.825000,1.199550,1.773890,0.08478,2.114610,2.114610,4.929420e-02,2.655760,yes
sf_27c_3.30v,sf,27,3.30,device,1.85,1.850000,1.199550,1.781840,0.05828,2.112850,2.112850,4.951470e-02,2.673280,yes
sf_27c_3.30v,sf,27,3.30,device,1.875,1.875000,1.199550,1.787760,0.03855,2.111540,2.111540,4.967900e-02,2.692080,yes
sf_27c_3.30v,sf,27,3.30,device,1.9,1.900000,1.199550,1.791940,0.02462,2.110610,2.110610,4.979490e-02,2.711950,yes
sf_27c_3.30v,sf,27,3.30,device,1.925,1.925000,1.199550,1.794750,0.01525,2.109990,2.109990,4.987280e-02,2.732640,yes
sf_27c_3.30v,sf,27,3.30,device,1.95,1.950000,1.199550,1.796570,0.00918,2.109580,2.109580,4.992300e-02,2.753890,yes
sf_27c_3.30v,sf,27,3.30,device,1.975,1.975000,1.199550,1.797690,0.00545,2.109340,2.109340,4.995410e-02,2.775490,yes
sf_27c_3.30v,sf,27,3.30,device,2,2.000000,1.199550,1.798370,0.00318,2.109180,2.109180,4.997280e-02,2.797280,yes
sf_27c_3.30v,sf,27,3.30,device,2.025,2.025000,1.199550,1.798780,0.00182,2.109090,2.109090,4.998380e-02,2.819140,yes
sf_27c_3.30v,sf,27,3.30,device,2.05,2.050000,1.199550,1.799010,0.00105,2.109040,2.109040,4.999010e-02,2.841010,yes
sf_27c_3.30v,sf,27,3.30,device,2.075,2.075000,1.199550,1.799150,0.00058,2.109010,2.109010,4.999360e-02,2.862830,yes
sf_27c_3.30v,sf,27,3.30,device,2.1,2.100000,1.199550,1.799220,0.00035,2.109000,2.109000,4.999560e-02,2.884580,yes
sf_27c_3.30v,sf,27,3.30,device,2.125,2.125000,1.199550,1.799270,0.00018,2.108990,2.108990,4.999660e-02,2.906230,yes
sf_27c_3.30v,sf,27,3.30,device,2.15,2.150000,1.199550,1.799290,0.00012,2.108980,2.108980,4.999700e-02,2.927770,yes
sf_27c_3.30v,sf,27,3.30,device,2.175,2.175000,1.199550,1.799300,0.00008,2.108980,2.108980,4.999720e-02,2.949180,yes
sf_27c_3.30v,sf,27,3.30,device,2.2,2.200000,1.199550,1.799310,0.00005,2.108980,2.108980,4.999720e-02,2.970450,yes
sf_27c_3.30v,sf,27,3.30,device,2.225,2.225000,1.199550,1.799320,0.00002,2.108980,2.108980,4.999710e-02,2.991580,yes
sf_27c_3.30v,sf,27,3.30,device,2.25,2.250000,1.199550,1.799320,0.00002,2.108980,2.108980,4.999700e-02,3.012530,yes
sf_27c_3.30v,sf,27,3.30,device,2.275,2.275000,1.199550,1.799320,0.00002,2.108970,2.108970,4.999690e-02,3.033300,yes
sf_27c_3.30v,sf,27,3.30,device,2.3,2.300000,1.199550,1.799320,0.00002,2.108970,2.108970,4.999670e-02,3.053870,yes
sf_27c_3.30v,sf,27,3.30,device,2.325,2.325000,1.199550,1.799320,0.00002,2.108970,2.108970,4.999650e-02,3.074190,yes
sf_27c_3.30v,sf,27,3.30,device,2.35,2.350000,1.199550,1.799320,0.00002,2.108970,2.108970,4.999630e-02,3.094250,yes
sf_27c_3.30v,sf,27,3.30,device,2.375,2.375000,1.199550,1.799320,0.00002,2.108970,2.108970,4.999610e-02,3.113990,yes
sf_27c_3.30v,sf,27,3.30,device,2.4,2.400000,1.199550,1.799320,0.00002,2.108970,2.108970,4.999600e-02,3.133370,yes
sf_27c_3.63v,sf,27,3.63,device,0,0.000000,1.586810,0.000230,7.93328,3.629940,3.629940,4.764720e-05,2.602340,no
sf_27c_3.63v,sf,27,3.63,device,0.025,0.025000,1.575780,0.000229,7.87814,3.629940,3.629940,4.747030e-05,2.603640,no
sf_27c_3.63v,sf,27,3.63,device,0.05,0.050000,1.563720,0.000227,7.81784,3.629940,3.629940,4.727660e-05,2.605060,no
sf_27c_3.63v,sf,27,3.63,device,0.075,0.075000,1.550520,0.000226,7.75185,3.629940,3.629940,4.706490e-05,2.606630,no
sf_27c_3.63v,sf,27,3.63,device,0.1,0.100000,1.536120,0.000224,7.67985,3.629940,3.629940,4.683390e-05,2.608340,no
sf_27c_3.63v,sf,27,3.63,device,0.125,0.125000,1.520490,0.000222,7.60171,3.629940,3.629940,4.658310e-05,2.610210,no
sf_27c_3.63v,sf,27,3.63,device,0.15,0.150000,1.503660,0.000220,7.51757,3.629940,3.629940,4.631310e-05,2.612230,no
sf_27c_3.63v,sf,27,3.63,device,0.175,0.175000,1.485750,0.000218,7.42802,3.629940,3.629940,4.602570e-05,2.614390,no
sf_27c_3.63v,sf,27,3.63,device,0.2,0.200000,1.466970,0.000216,7.33413,3.629940,3.629940,4.572440e-05,2.616670,no
sf_27c_3.63v,sf,27,3.63,device,0.225,0.225000,1.447570,0.000213,7.23714,3.629940,3.629940,4.541310e-05,2.619040,no
sf_27c_3.63v,sf,27,3.63,device,0.25,0.250000,1.427750,0.000211,7.13805,3.629940,3.629940,4.509500e-05,2.621480,no
sf_27c_3.63v,sf,27,3.63,device,0.275,0.275000,1.407670,0.000209,7.03765,3.629940,3.629940,4.477280e-05,2.623960,no
sf_27c_3.63v,sf,27,3.63,device,0.3,0.300000,1.387430,0.000206,6.93646,3.629940,3.629940,4.444800e-05,2.626480,no
sf_27c_3.63v,sf,27,3.63,device,0.325,0.325000,1.367100,0.000204,6.83482,3.629940,3.629940,4.412160e-05,2.629030,no
sf_27c_3.63v,sf,27,3.63,device,0.35,0.350000,1.346700,0.000201,6.73283,3.629940,3.629940,4.379420e-05,2.631600,no
sf_27c_3.63v,sf,27,3.63,device,0.375,0.375000,1.326270,0.000199,6.63069,3.629940,3.629940,4.346620e-05,2.634200,no
sf_27c_3.63v,sf,27,3.63,device,0.4,0.400000,1.305810,0.000196,6.52840,3.629940,3.629940,4.313770e-05,2.636820,no
sf_27c_3.63v,sf,27,3.63,device,0.425,0.425000,1.285340,0.000194,6.42605,3.629940,3.629940,4.280900e-05,2.639460,no
sf_27c_3.63v,sf,27,3.63,device,0.45,0.450000,1.264860,0.000191,6.32366,3.629940,3.629940,4.248000e-05,2.642120,no
sf_27c_3.63v,sf,27,3.63,device,0.475,0.475000,1.244380,0.000189,6.22127,3.629940,3.629940,4.215090e-05,2.644800,no
sf_27c_3.63v,sf,27,3.63,device,0.5,0.500000,1.223890,0.000186,6.11883,3.629940,3.629940,4.182180e-05,2.647500,no
sf_27c_3.63v,sf,27,3.63,device,0.525,0.525000,1.203420,0.000184,6.01649,3.629940,3.629940,4.149260e-05,2.650220,yes
sf_27c_3.63v,sf,27,3.63,device,0.55,0.550000,1.199450,0.025269,5.91302,3.030100,3.030100,7.403520e-04,2.652970,yes
sf_27c_3.63v,sf,27,3.63,device,0.575,0.575000,1.199450,0.056348,5.80942,2.982760,2.982760,1.603380e-03,2.655730,yes
sf_27c_3.63v,sf,27,3.63,device,0.6,0.600000,1.199450,0.087399,5.70592,2.952830,2.952830,2.465620e-03,2.658520,yes
sf_27c_3.63v,sf,27,3.63,device,0.625,0.625000,1.199450,0.118419,5.60252,2.929650,2.929650,3.327000e-03,2.661330,yes
sf_27c_3.63v,sf,27,3.63,device,0.65,0.650000,1.199450,0.149406,5.49923,2.910150,2.910150,4.187470e-03,2.664170,yes
sf_27c_3.63v,sf,27,3.63,device,0.675,0.675000,1.199450,0.180359,5.39605,2.892990,2.892990,5.046980e-03,2.667020,yes
sf_27c_3.63v,sf,27,3.63,device,0.7,0.700000,1.199450,0.211274,5.29300,2.877470,2.877470,5.905470e-03,2.669910,yes
sf_27c_3.63v,sf,27,3.63,device,0.725,0.725000,1.199450,0.242152,5.19008,2.863170,2.863170,6.762900e-03,2.672810,yes
sf_27c_3.63v,sf,27,3.63,device,0.75,0.750000,1.199450,0.272989,5.08729,2.849830,2.849830,7.619200e-03,2.675740,yes
sf_27c_3.63v,sf,27,3.63,device,0.775,0.775000,1.199450,0.303784,4.98464,2.837240,2.837240,8.474340e-03,2.678700,yes
sf_27c_3.63v,sf,27,3.63,device,0.8,0.800000,1.199450,0.334535,4.88213,2.825290,2.825290,9.328270e-03,2.681690,yes
sf_27c_3.63v,sf,27,3.63,device,0.825,0.825000,1.199450,0.365241,4.77978,2.813860,2.813860,1.018090e-02,2.684700,yes
sf_27c_3.63v,sf,27,3.63,device,0.85,0.850000,1.199450,0.395900,4.67758,2.802890,2.802890,1.103230e-02,2.687740,yes
sf_27c_3.63v,sf,27,3.63,device,0.875,0.875000,1.199450,0.426509,4.57555,2.792310,2.792310,1.188230e-02,2.690810,yes
sf_27c_3.63v,sf,27,3.63,device,0.9,0.900000,1.199450,0.457067,4.47369,2.782070,2.782070,1.273080e-02,2.693910,yes
sf_27c_3.63v,sf,27,3.63,device,0.925,0.925000,1.199450,0.487573,4.37201,2.772150,2.772150,1.357790e-02,2.697050,yes
sf_27c_3.63v,sf,27,3.63,device,0.95,0.950000,1.199450,0.518023,4.27051,2.762500,2.762500,1.442350e-02,2.700210,yes
sf_27c_3.63v,sf,27,3.63,device,0.975,0.975000,1.199450,0.548416,4.16920,2.753100,2.753100,1.526750e-02,2.703410,yes
sf_27c_3.63v,sf,27,3.63,device,1,1.000000,1.199450,0.578750,4.06808,2.743920,2.743920,1.610980e-02,2.706640,yes
sf_27c_3.63v,sf,27,3.63,device,1.025,1.025000,1.199450,0.609022,3.96718,2.734950,2.734950,1.695040e-02,2.709910,yes
sf_27c_3.63v,sf,27,3.63,device,1.05,1.050000,1.199450,0.639230,3.86648,2.726170,2.726170,1.778920e-02,2.713210,yes
sf_27c_3.63v,sf,27,3.63,device,1.075,1.075000,1.199450,0.669371,3.76601,2.717570,2.717570,1.862620e-02,2.716560,yes
sf_27c_3.63v,sf,27,3.63,device,1.1,1.100000,1.199450,0.699443,3.66577,2.709130,2.709130,1.946130e-02,2.719940,yes
sf_27c_3.63v,sf,27,3.63,device,1.125,1.125000,1.199450,0.729443,3.56577,2.700850,2.700850,2.029430e-02,2.723360,yes
sf_27c_3.63v,sf,27,3.63,device,1.15,1.150000,1.199450,0.759368,3.46602,2.692700,2.692700,2.112530e-02,2.726830,yes
sf_27c_3.63v,sf,27,3.63,device,1.175,1.175000,1.199450,0.789215,3.36653,2.684690,2.684690,2.195410e-02,2.730340,yes
sf_27c_3.63v,sf,27,3.63,device,1.2,1.200000,1.199450,0.818981,3.26731,2.676810,2.676810,2.278070e-02,2.733900,yes
sf_27c_3.63v,sf,27,3.63,device,1.225,1.225000,1.199450,0.848661,3.16838,2.669050,2.669050,2.360480e-02,2.737510,yes
sf_27c_3.63v,sf,27,3.63,device,1.25,1.250000,1.199450,0.878253,3.06974,2.661400,2.661400,2.442660e-02,2.741170,yes
sf_27c_3.63v,sf,27,3.63,device,1.275,1.275000,1.199450,0.907752,2.97141,2.653870,2.653870,2.524570e-02,2.744890,yes
sf_27c_3.63v,sf,27,3.63,device,1.3,1.300000,1.199450,0.937153,2.87341,2.646430,2.646430,2.606210e-02,2.748660,yes
sf_27c_3.63v,sf,27,3.63,device,1.325,1.325000,1.199450,0.966452,2.77574,2.639100,2.639100,2.687570e-02,2.752490,yes
sf_27c_3.63v,sf,27,3.63,device,1.35,1.350000,1.199450,0.995645,2.67843,2.631870,2.631870,2.768630e-02,2.756380,yes
sf_27c_3.63v,sf,27,3.63,device,1.375,1.375000,1.199450,1.024720,2.58152,2.624730,2.624730,2.849380e-02,2.760330,yes
sf_27c_3.63v,sf,27,3.63,device,1.4,1.400000,1.199450,1.053690,2.48495,2.617680,2.617680,2.929810e-02,2.764360,yes
sf_27c_3.63v,sf,27,3.63,device,1.425,1.425000,1.199450,1.082520,2.38885,2.610710,2.610710,3.009880e-02,2.768460,yes
sf_27c_3.63v,sf,27,3.63,device,1.45,1.450000,1.199450,1.111230,2.29315,2.603840,2.603840,3.089590e-02,2.772630,yes
sf_27c_3.63v,sf,27,3.63,device,1.475,1.475000,1.199450,1.139790,2.19795,2.597050,2.597050,3.168910e-02,2.776890,yes
sf_27c_3.63v,sf,27,3.63,device,1.5,1.500000,1.199450,1.168210,2.10322,2.590340,2.590340,3.247820e-02,2.781230,yes
sf_27c_3.63v,sf,27,3.63,device,1.525,1.525000,1.199450,1.196470,2.00902,2.583710,2.583710,3.326300e-02,2.785670,yes
sf_27c_3.63v,sf,27,3.63,device,1.55,1.550000,1.199450,1.224560,1.91538,2.577170,2.577170,3.404300e-02,2.790210,yes
sf_27c_3.63v,sf,27,3.63,device,1.575,1.575000,1.199450,1.252480,1.82232,2.570700,2.570700,3.481820e-02,2.794850,yes
sf_27c_3.63v,sf,27,3.63,device,1.6,1.600000,1.199450,1.280200,1.72992,2.564320,2.564320,3.558800e-02,2.799610,yes
sf_27c_3.63v,sf,27,3.63,device,1.625,1.625000,1.199450,1.307720,1.63818,2.558020,2.558020,3.635210e-02,2.804480,yes
sf_27c_3.63v,sf,27,3.63,device,1.65,1.650000,1.199450,1.335020,1.54718,2.551810,2.551810,3.711010e-02,2.809500,yes
sf_27c_3.63v,sf,27,3.63,device,1.675,1.675000,1.199450,1.362070,1.45702,2.545670,2.545670,3.786140e-02,2.814650,yes
sf_27c_3.63v,sf,27,3.63,device,1.7,1.700000,1.199450,1.388880,1.36765,2.539630,2.539630,3.860570e-02,2.819970,yes
sf_27c_3.63v,sf,27,3.63,device,1.725,1.725000,1.199450,1.415400,1.27925,2.533680,2.533680,3.934210e-02,2.825450,yes
sf_27c_3.63v,sf,27,3.63,device,1.75,1.750000,1.199450,1.441610,1.19188,2.527820,2.527820,4.007010e-02,2.831120,yes
sf_27c_3.63v,sf,27,3.63,device,1.775,1.775000,1.199450,1.467500,1.10558,2.522050,2.522050,4.078880e-02,2.836990,yes
sf_27c_3.63v,sf,27,3.63,device,1.8,1.800000,1.199450,1.493010,1.02055,2.516390,2.516390,4.149720e-02,2.843100,yes
sf_27c_3.63v,sf,27,3.63,device,1.825,1.825000,1.199450,1.518120,0.93685,2.510840,2.510840,4.219440e-02,2.849450,yes
sf_27c_3.63v,sf,27,3.63,device,1.85,1.850000,1.199450,1.542770,0.85468,2.505410,2.505410,4.287890e-02,2.856090,yes
sf_27c_3.63v,sf,27,3.63,device,1.875,1.875000,1.199450,1.566920,0.77418,2.500100,2.500100,4.354950e-02,2.863040,yes
sf_27c_3.63v,sf,27,3.63,device,1.9,1.900000,1.199450,1.590500,0.69558,2.494940,2.494940,4.420420e-02,2.870340,yes
sf_27c_3.63v,sf,27,3.63,device,1.925,1.925000,1.199450,1.613440,0.61912,2.489930,2.489930,4.484110e-02,2.878060,yes
sf_27c_3.63v,sf,27,3.63,device,1.95,1.950000,1.199450,1.635640,0.54512,2.485090,2.485090,4.545770e-02,2.886230,yes
sf_27c_3.63v,sf,27,3.63,device,1.975,1.975000,1.199450,1.657010,0.47388,2.480440,2.480440,4.605100e-02,2.894940,yes
sf_27c_3.63v,sf,27,3.63,device,2,2.000000,1.199450,1.677410,0.40588,2.476010,2.476010,4.661760e-02,2.904250,yes
sf_27c_3.63v,sf,27,3.63,device,2.025,2.025000,1.199450,1.696710,0.34155,2.471830,2.471830,4.715320e-02,2.914280,yes
sf_27c_3.63v,sf,27,3.63,device,2.05,2.050000,1.199450,1.714710,0.28155,2.467940,2.467940,4.765310e-02,2.925130,yes
sf_27c_3.63v,sf,27,3.63,device,2.075,2.075000,1.199450,1.731240,0.22645,2.464370,2.464370,4.811180e-02,2.936920,yes
sf_27c_3.63v,sf,27,3.63,device,2.1,2.100000,1.199450,1.746060,0.17705,2.461170,2.461170,4.852340e-02,2.949800,yes
sf_27c_3.63v,sf,27,3.63,device,2.125,2.125000,1.199450,1.758980,0.13398,2.458390,2.458390,4.888220e-02,2.963880,yes
sf_27c_3.63v,sf,27,3.63,device,2.15,2.150000,1.199450,1.769840,0.09778,2.456050,2.456050,4.918360e-02,2.979280,yes
sf_27c_3.63v,sf,27,3.63,device,2.175,2.175000,1.199450,1.778580,0.06865,2.454170,2.454170,4.942590e-02,2.996030,yes
sf_27c_3.63v,sf,27,3.63,device,2.2,2.200000,1.199450,1.785250,0.04642,2.452730,2.452730,4.961120e-02,3.014050,yes
sf_27c_3.63v,sf,27,3.63,device,2.225,2.225000,1.199450,1.790100,0.03025,2.451690,2.451690,4.974550e-02,3.033220,yes
sf_27c_3.63v,sf,27,3.63,device,2.25,2.250000,1.199450,1.793440,0.01912,2.450970,2.450970,4.983830e-02,3.053290,yes
sf_27c_3.63v,sf,27,3.63,device,2.275,2.275000,1.199450,1.795650,0.01175,2.450500,2.450500,4.989940e-02,3.074020,yes
sf_27c_3.63v,sf,27,3.63,device,2.3,2.300000,1.199450,1.797060,0.00705,2.450200,2.450200,4.993830e-02,3.095220,yes
sf_27c_3.63v,sf,27,3.63,device,2.325,2.325000,1.199450,1.797930,0.00415,2.450010,2.450010,4.996220e-02,3.116680,yes
sf_27c_3.63v,sf,27,3.63,device,2.35,2.350000,1.199450,1.798450,0.00242,2.449900,2.449900,4.997650e-02,3.138310,yes
sf_27c_3.63v,sf,27,3.63,device,2.375,2.375000,1.199450,1.798760,0.00138,2.449830,2.449830,4.998490e-02,3.160000,yes
sf_27c_3.63v,sf,27,3.63,device,2.4,2.400000,1.199450,1.798940,0.00078,2.449790,2.449790,4.998960e-02,3.181690,yes
ss_-40c_2.97v,ss,-40,2.97,device,0,0.000000,1.199660,0.143051,5.52146,1.946360,1.946360,4.001080e-03,1.736650,yes
ss_-40c_2.97v,ss,-40,2.97,device,0.025,0.025000,1.199660,0.175795,5.41232,1.928780,1.928780,4.910380e-03,1.739500,yes
ss_-40c_2.97v,ss,-40,2.97,device,0.05,0.050000,1.199660,0.208961,5.30176,1.912650,1.912650,5.831390e-03,1.742420,yes
ss_-40c_2.97v,ss,-40,2.97,device,0.075,0.075000,1.199660,0.242374,5.19039,1.897650,1.897650,6.759260e-03,1.745390,yes
ss_-40c_2.97v,ss,-40,2.97,device,0.1,0.100000,1.199660,0.275934,5.07852,1.883550,1.883550,7.691250e-03,1.748400,yes
ss_-40c_2.97v,ss,-40,2.97,device,0.125,0.125000,1.199660,0.309587,4.96634,1.870190,1.870190,8.625790e-03,1.751450,yes
ss_-40c_2.97v,ss,-40,2.97,device,0.15,0.150000,1.199660,0.343299,4.85397,1.857430,1.857430,9.561960e-03,1.754550,yes
ss_-40c_2.97v,ss,-40,2.97,device,0.175,0.175000,1.199660,0.377049,4.74147,1.845190,1.845190,1.049920e-02,1.757680,yes
ss_-40c_2.97v,ss,-40,2.97,device,0.2,0.200000,1.199660,0.410823,4.62889,1.833390,1.833390,1.143710e-02,1.760850,yes
